index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
72,150,150,247,1282.7461,156.6983,0.0000,253.0000,32.5376,11859,1.0000
73,150,150,256,3209.7861,125.6844,0.0000,255.0000,52.1485,13806,1.0000
74,150,150,256,8543.6562,45.7899,0.0000,255.0000,60.7058,17948,1.0000
75,150,150,256,510.2057,115.6900,0.0000,255.0000,68.5656,10378,1.0000
76,150,150,256,5634.3535,56.6500,0.0000,255.0000,42.1497,20606,1.0000
77,150,150,256,2704.3242,120.3905,0.0000,255.0000,76.4843,14130,1.0000
78,150,150,256,2764.5615,136.5415,0.0000,255.0000,68.8249,14734,1.0000
79,150,150,256,2780.2273,150.4370,0.0000,255.0000,68.3490,15102,1.0000
80,150,150,256,4840.4619,109.8077,0.0000,255.0000,79.7805,15541,1.0000
81,150,150,256,1826.2994,97.5979,0.0000,255.0000,70.1986,10544,1.0000
82,150,150,256,929.6436,71.1906,0.0000,255.0000,75.9789,12956,1.0000
83,150,150,256,3813.0188,69.2720,0.0000,255.0000,36.2236,21394,1.0000
84,150,150,256,12275.9326,100.3418,0.0000,255.0000,70.1219,24174,1.0000
85,150,150,256,709.7383,110.7564,0.0000,255.0000,66.0266,10542,1.0000
86,150,150,256,6722.4961,144.5908,0.0000,255.0000,71.8653,18606,1.0000
87,150,150,256,10293.1182,79.5225,0.0000,255.0000,53.5767,22432,1.0000
88,150,150,256,1994.7550,125.1523,0.0000,255.0000,66.0114,13670,1.0000
89,150,150,256,1031.3883,141.6036,0.0000,255.0000,58.0035,8847,1.0000
90,150,150,256,7917.9688,113.5529,0.0000,255.0000,65.5498,16711,1.0000
91,150,150,237,1301.2242,112.0896,14.0000,255.0000,41.8466,12184,0.8959
92,150,150,256,7393.6919,94.0248,0.0000,255.0000,47.3946,21344,1.0000
93,150,150,255,4300.0688,150.6222,0.0000,255.0000,36.0317,19389,1.0000
94,150,150,256,15307.0391,122.9759,0.0000,255.0000,71.3717,24646,1.0000
95,150,150,256,782.8146,100.5262,0.0000,255.0000,46.2108,10241,1.0000
96,150,150,256,3503.8174,125.2217,0.0000,255.0000,70.0573,14741,1.0000
97,150,150,253,3591.6455,147.9455,0.0000,255.0000,57.0434,19048,1.0000
98,150,150,256,6101.0859,128.1415,0.0000,255.0000,71.9412,16609,1.0000
99,150,150,256,2703.0786,160.4620,0.0000,255.0000,38.2987,16287,1.0000
100,150,150,254,2375.8174,49.2112,0.0000,255.0000,67.3103,11438,1.0000
101,150,150,256,4319.3657,106.0909,0.0000,255.0000,73.8642,15282,1.0000
102,150,150,256,6498.7827,74.9917,0.0000,255.0000,52.1929,20831,1.0000
103,150,150,256,4809.9731,117.2769,0.0000,255.0000,61.2236,16319,1.0000
104,150,150,205,449.2414,125.7749,42.0000,255.0000,36.8492,9011,0.7172
105,150,150,256,2240.4504,129.5194,0.0000,255.0000,65.2305,11991,1.0000
106,150,150,256,4374.6104,128.1195,0.0000,255.0000,46.7240,17315,1.0000
107,150,150,256,8367.4355,128.9550,0.0000,255.0000,73.6191,17165,1.0000
108,150,150,256,6957.7085,152.5166,0.0000,255.0000,52.0367,14664,1.0000
109,150,150,256,5946.1729,115.1942,0.0000,255.0000,54.3365,18563,1.0000
110,150,150,256,3477.1719,131.7919,0.0000,255.0000,62.0756,13570,1.0000
111,150,150,256,7362.6270,36.2716,0.0000,255.0000,43.8622,18916,1.0000
112,150,150,256,1671.7644,151.6628,0.0000,255.0000,58.5830,12115,1.0000
113,150,150,256,540.0368,90.7752,0.0000,255.0000,73.1068,10341,1.0000
114,150,150,256,4129.4194,94.8522,0.0000,255.0000,56.9154,17837,1.0000
115,150,150,244,5603.8999,120.5853,0.0000,252.0000,45.2374,18047,1.0000
116,150,150,256,5180.7437,125.1050,0.0000,255.0000,71.5745,17068,1.0000
117,150,150,256,2944.7605,128.5406,0.0000,255.0000,67.5729,13306,1.0000
118,150,150,256,341.8275,112.0755,0.0000,255.0000,80.1720,9424,1.0000
119,150,150,256,685.2969,149.5923,0.0000,255.0000,94.8367,7361,1.0000
120,150,150,256,1051.8616,106.6561,0.0000,255.0000,74.8283,10907,1.0000
121,150,150,256,2757.4932,126.3140,0.0000,255.0000,89.8810,14676,1.0000
122,150,150,256,3930.4919,122.9767,0.0000,255.0000,69.6623,16211,1.0000
123,150,150,256,1167.5331,175.7446,0.0000,255.0000,72.2996,9084,1.0000
124,150,150,256,7334.3926,90.4776,0.0000,255.0000,90.6857,16607,1.0000
125,150,150,256,10120.0566,97.4823,0.0000,255.0000,68.7577,18775,1.0000
126,150,150,256,3981.4773,122.9613,0.0000,255.0000,60.5503,17020,1.0000
127,150,150,247,1753.1306,141.9675,8.0000,255.0000,67.5546,11908,0.9392
128,150,150,256,6519.7764,168.2642,0.0000,255.0000,75.0374,17830,1.0000
129,150,150,256,6462.4902,119.3883,0.0000,255.0000,53.0521,20664,1.0000
130,150,150,254,743.1764,78.8546,0.0000,253.0000,49.3704,9747,1.0000
131,150,150,256,1314.6738,124.0574,0.0000,255.0000,54.9110,13938,1.0000
132,150,150,256,3286.3425,110.3404,0.0000,255.0000,58.8917,13163,1.0000
133,150,150,256,7105.2119,103.3772,0.0000,255.0000,58.0212,21381,1.0000
134,150,150,238,1602.1537,139.3577,18.0000,255.0000,58.9669,10938,0.8681
135,150,150,256,4180.6172,108.8679,0.0000,255.0000,70.9876,16349,1.0000
136,150,150,256,4314.0977,127.3050,0.0000,255.0000,66.9091,15438,1.0000
137,150,150,256,8909.5088,96.4930,0.0000,255.0000,56.9557,21664,1.0000
138,150,150,256,6645.0508,63.1235,0.0000,255.0000,55.6551,18475,1.0000
139,150,150,256,8185.8584,124.7696,0.0000,255.0000,67.3296,21752,1.0000
140,150,150,256,6818.5273,105.3245,0.0000,255.0000,78.3004,19992,1.0000
141,150,150,256,3584.6335,64.5432,0.0000,255.0000,79.3807,12418,1.0000
142,150,150,256,5807.1577,123.8024,0.0000,255.0000,68.5439,14528,1.0000
143,150,150,253,1769.1921,190.6514,0.0000,255.0000,57.1558,11912,1.0000
144,150,150,198,335.9510,128.8979,0.0000,203.0000,32.8793,8887,1.0000
145,150,150,256,1578.3997,109.8276,0.0000,255.0000,75.8567,11920,1.0000
146,150,150,256,5963.3516,62.8203,0.0000,255.0000,62.8630,18444,1.0000
147,150,150,256,3141.9482,159.5287,0.0000,255.0000,59.8865,13507,1.0000
148,150,150,256,9139.4844,85.1248,0.0000,255.0000,56.7110,21413,1.0000
149,150,150,256,3505.5569,113.1480,0.0000,255.0000,51.3293,17740,1.0000
150,150,150,256,1123.7855,113.1486,0.0000,255.0000,69.1319,12360,1.0000
151,150,150,256,17501.6973,154.9618,0.0000,255.0000,68.4177,21182,1.0000
152,150,150,256,1937.2743,124.1181,0.0000,255.0000,55.3877,14918,1.0000
153,150,150,206,1097.1694,120.3757,0.0000,214.0000,22.6980,13389,1.0000
154,150,150,256,6138.0674,99.3126,0.0000,255.0000,62.7730,16659,1.0000
155,150,150,239,2255.7080,105.7075,0.0000,244.0000,52.9203,14178,1.0000
156,150,150,256,6367.8994,109.6127,0.0000,255.0000,61.1164,17201,1.0000
157,150,150,256,5766.1445,120.6151,0.0000,255.0000,62.6976,16968,1.0000
158,150,150,256,9314.1943,76.2988,0.0000,255.0000,68.4444,20570,1.0000
159,150,150,256,8187.7373,57.8735,0.0000,255.0000,43.5295,22135,1.0000
160,150,150,256,9129.7021,63.8577,0.0000,255.0000,48.4431,22035,1.0000
161,150,150,251,2617.6543,112.1919,2.0000,255.0000,42.3580,15442,0.9844
162,150,150,256,5407.9834,133.2930,0.0000,255.0000,67.4039,17763,1.0000
163,150,150,256,1504.9353,149.5522,0.0000,255.0000,52.5134,10948,1.0000
164,150,150,256,1413.5614,136.1981,0.0000,255.0000,79.9242,11688,1.0000
165,150,150,247,1040.3741,92.6979,0.0000,255.0000,48.0755,12905,1.0000
166,150,150,256,1971.9076,111.5765,0.0000,255.0000,67.6937,13113,1.0000
167,150,150,256,4730.4629,96.5048,0.0000,255.0000,72.7430,15642,1.0000
168,150,150,256,8122.5356,60.1082,0.0000,255.0000,50.1308,21114,1.0000
169,150,150,256,2845.6497,114.6067,0.0000,255.0000,55.1471,13910,1.0000
170,150,150,256,4664.5532,107.0348,0.0000,255.0000,86.0626,13613,1.0000
171,150,150,256,4583.8467,92.6326,0.0000,255.0000,73.3506,16469,1.0000
172,150,150,256,5900.7690,64.5410,0.0000,255.0000,44.1448,22360,1.0000
173,150,150,256,2339.5271,118.8213,0.0000,255.0000,93.0239,11794,1.0000
174,150,150,219,373.9352,99.0999,0.0000,218.0000,60.7402,8425,1.0000
175,150,150,256,6395.1162,101.0413,0.0000,255.0000,75.6160,19253,1.0000
176,150,150,256,8755.0684,91.3652,0.0000,255.0000,74.9570,20410,1.0000
177,150,150,256,8226.8428,78.4977,0.0000,255.0000,54.2845,23155,1.0000
178,150,150,256,3948.0745,67.7558,0.0000,255.0000,42.8838,16659,1.0000
179,150,150,256,3619.6384,115.7135,0.0000,255.0000,59.8018,15321,1.0000
180,150,150,256,5429.2671,108.7976,0.0000,255.0000,61.3801,17362,1.0000
181,150,150,256,11363.5488,87.5544,0.0000,255.0000,54.5348,21889,1.0000
182,150,150,255,1487.0461,115.4665,0.0000,255.0000,91.8516,10933,1.0000
183,150,150,256,4899.2612,110.2684,0.0000,255.0000,67.7395,16669,1.0000
184,150,150,256,3092.1326,145.1062,0.0000,255.0000,59.4715,14458,1.0000
185,150,150,256,11071.3467,51.1532,0.0000,255.0000,55.6364,22387,1.0000
186,150,150,256,2864.4226,99.1063,0.0000,255.0000,65.9617,14170,1.0000
187,150,150,256,2321.1228,119.7765,0.0000,255.0000,63.9500,13470,1.0000
188,150,150,256,5695.6318,71.9146,0.0000,255.0000,48.8667,22123,1.0000
189,150,150,225,1263.6259,155.6513,0.0000,231.0000,39.3028,10586,1.0000
190,150,150,251,1890.9869,83.8817,0.0000,255.0000,41.8448,12697,1.0000
191,150,150,253,987.0886,75.6001,0.0000,255.0000,40.1584,10394,1.0000
192,150,150,256,1930.5603,100.3938,0.0000,255.0000,67.0667,11635,1.0000
193,150,150,256,2226.1318,108.9325,0.0000,255.0000,61.4211,15261,1.0000
194,150,150,256,4683.1904,144.3029,0.0000,255.0000,68.3120,17286,1.0000
195,150,150,232,2991.1160,120.8937,0.0000,239.0000,35.2075,14389,1.0000
196,150,150,256,9579.0068,105.7889,0.0000,255.0000,70.9715,18362,1.0000
197,150,150,256,12212.9639,90.9785,0.0000,255.0000,46.9994,24783,1.0000
198,150,150,256,1736.0300,189.3069,0.0000,255.0000,44.1026,10401,1.0000
199,150,150,256,6717.9082,62.8730,0.0000,255.0000,72.5275,16168,1.0000
200,150,150,245,664.2836,113.0097,0.0000,255.0000,48.4052,9188,1.0000
201,150,150,256,3935.0771,94.2440,0.0000,255.0000,76.8845,14578,1.0000
202,150,150,256,9596.9199,109.0225,0.0000,255.0000,66.7655,22124,1.0000
203,150,150,256,1876.0488,94.3876,0.0000,255.0000,47.9279,16787,1.0000
204,150,150,255,1579.6642,148.1448,0.0000,255.0000,63.1116,11536,1.0000
205,150,150,256,3671.1201,109.7348,0.0000,255.0000,87.1220,12574,1.0000
206,150,150,256,10404.0049,88.1958,0.0000,255.0000,59.7330,22270,1.0000
207,150,150,256,15428.2109,113.8627,0.0000,255.0000,72.2165,21482,1.0000
208,150,150,204,650.7460,116.6682,0.0000,205.0000,42.3165,9468,1.0000
209,150,150,256,5170.6875,139.6989,0.0000,255.0000,44.2389,13834,1.0000
210,150,150,256,4307.8945,127.5031,0.0000,255.0000,83.8257,15310,1.0000
211,150,150,255,5343.3105,79.5101,0.0000,255.0000,35.4028,20768,1.0000
212,150,150,256,5446.8931,151.0161,0.0000,255.0000,69.1002,13985,1.0000
213,150,150,256,3687.8601,127.4827,0.0000,255.0000,51.1971,13338,1.0000
214,150,150,256,8423.9600,115.3911,0.0000,255.0000,74.4682,17987,1.0000
215,150,150,256,1163.1235,134.2261,0.0000,255.0000,61.2096,10595,1.0000
216,150,150,256,5931.8101,71.6609,0.0000,255.0000,46.6032,20915,1.0000
217,150,150,256,3754.4075,118.2327,0.0000,255.0000,70.0688,12076,1.0000
218,150,150,256,3812.3472,115.8843,0.0000,255.0000,38.6573,17198,1.0000
219,150,150,256,8623.2188,64.9656,0.0000,255.0000,56.9419,22472,1.0000
220,150,150,256,4034.3135,121.6071,0.0000,255.0000,80.1116,11548,1.0000
221,150,150,256,3975.0942,161.2388,0.0000,255.0000,66.9905,14508,1.0000
222,150,150,256,7421.3706,115.4528,0.0000,255.0000,59.6686,22150,1.0000
223,150,150,256,4233.8530,68.1906,0.0000,255.0000,65.4961,14690,1.0000
224,150,150,256,1198.0035,128.2635,0.0000,255.0000,49.7140,11049,1.0000
225,150,150,256,7455.1143,136.8173,0.0000,255.0000,61.0632,18651,1.0000
226,150,150,256,6952.4688,89.6396,0.0000,255.0000,71.7723,20881,1.0000
227,150,150,256,4394.7832,83.2338,0.0000,255.0000,66.4963,16680,1.0000
228,150,150,256,8575.1562,56.1043,0.0000,255.0000,66.9021,17178,1.0000
229,150,150,256,5657.5850,139.3281,0.0000,255.0000,83.7434,14431,1.0000
230,150,150,253,1712.3077,142.4925,0.0000,255.0000,33.1936,12841,1.0000
231,150,150,248,1728.7340,150.7744,0.0000,255.0000,38.8016,13513,1.0000
232,150,150,256,4378.0854,49.3554,0.0000,255.0000,54.3093,17218,1.0000
233,150,150,256,3917.2166,38.4353,0.0000,255.0000,38.7370,17908,1.0000
234,150,150,256,4270.8242,129.1607,0.0000,255.0000,48.3382,17443,1.0000
235,150,150,256,13293.9150,77.2971,0.0000,255.0000,54.7572,24182,1.0000
236,150,150,256,4922.7085,102.2122,0.0000,255.0000,53.1632,15043,1.0000
237,150,150,256,4267.6621,159.1070,0.0000,255.0000,71.0813,14205,1.0000
238,150,150,256,2432.2146,131.6863,0.0000,255.0000,87.4847,13626,1.0000
239,150,150,256,1873.3518,99.7060,0.0000,255.0000,52.1332,11857,1.0000
240,150,150,256,2459.0283,111.7561,0.0000,255.0000,67.1574,10943,1.0000
241,150,150,248,2415.2068,141.6877,6.0000,255.0000,51.2342,13977,0.9540
242,150,150,247,2687.4312,107.4623,0.0000,255.0000,48.6023,11625,1.0000
243,150,150,214,356.7702,166.1119,13.0000,228.0000,29.4561,8494,0.8921
244,150,150,256,5724.8237,143.5719,0.0000,255.0000,81.9039,15776,1.0000
245,150,150,256,2582.4009,184.7071,0.0000,255.0000,45.1981,15536,1.0000
246,150,150,243,2456.2947,57.5774,0.0000,255.0000,40.8463,14293,1.0000
247,150,150,256,7910.4683,146.6448,0.0000,255.0000,50.0730,17417,1.0000
248,150,150,256,7596.6758,184.2397,0.0000,255.0000,54.5490,16207,1.0000
249,150,150,256,9651.9609,120.3932,0.0000,255.0000,62.8522,17429,1.0000
250,150,150,256,1041.0601,133.6382,0.0000,255.0000,75.0205,10190,1.0000
251,150,150,256,7051.1328,104.3551,0.0000,255.0000,37.0058,20751,1.0000
252,150,150,256,6049.6934,125.2187,0.0000,255.0000,61.9580,21061,1.0000
253,150,150,256,3656.5598,128.3767,0.0000,255.0000,68.5101,13729,1.0000
254,150,150,256,2851.3069,150.6783,0.0000,255.0000,54.4261,15682,1.0000
255,150,150,256,6610.5420,121.4450,0.0000,255.0000,71.3103,18681,1.0000
256,150,150,256,11822.5352,143.3403,0.0000,255.0000,67.1617,17959,1.0000
257,150,150,256,5437.1704,121.4353,0.0000,255.0000,60.6407,14831,1.0000
258,150,150,256,3762.6816,59.9136,0.0000,255.0000,65.1568,11587,1.0000
259,150,150,256,1309.3126,115.9039,0.0000,255.0000,81.1338,9964,1.0000
260,150,150,256,3743.3967,121.2628,0.0000,255.0000,44.4009,14261,1.0000
261,150,150,256,4612.5786,115.7118,0.0000,255.0000,58.1393,18757,1.0000
262,150,150,256,4226.2427,104.2032,0.0000,255.0000,80.6336,15871,1.0000
263,150,150,256,4724.0371,123.1778,0.0000,255.0000,69.3874,14036,1.0000
264,150,150,255,1205.1671,166.1113,0.0000,255.0000,43.1408,8584,1.0000
265,150,150,256,2848.5447,125.8892,0.0000,255.0000,45.8297,15928,1.0000
266,150,150,256,6340.2920,127.5022,0.0000,255.0000,74.6887,18577,1.0000
267,150,150,256,6184.0801,73.8962,0.0000,255.0000,64.2510,19105,1.0000
268,150,150,256,12474.0312,91.6558,0.0000,255.0000,54.5282,24427,1.0000
269,150,150,256,4125.7646,80.2570,0.0000,255.0000,67.9429,13405,1.0000
270,150,150,256,9693.3232,74.6915,0.0000,255.0000,67.8319,21273,1.0000
271,150,150,256,3532.8804,112.3206,0.0000,255.0000,60.5294,14113,1.0000
272,150,150,256,2666.2935,127.9555,0.0000,255.0000,54.8914,12858,1.0000
273,150,150,256,5448.9121,137.9082,0.0000,255.0000,63.1144,16298,1.0000
274,150,150,253,3668.6814,132.9670,0.0000,255.0000,83.9062,14157,1.0000
275,150,150,256,2212.4253,100.3083,0.0000,255.0000,39.9911,11555,1.0000
276,150,150,241,248.2059,102.1219,0.0000,240.0000,59.3353,7127,1.0000
277,150,150,242,2349.4275,155.3789,0.0000,248.0000,36.6739,16065,1.0000
278,150,150,228,3463.6953,161.6315,26.0000,255.0000,33.9646,16716,0.8149
279,150,150,256,2112.5762,146.5302,0.0000,255.0000,60.1648,12652,1.0000
280,150,150,256,3926.5017,107.5561,0.0000,255.0000,62.9437,16249,1.0000
281,150,150,256,17491.6465,94.8590,0.0000,255.0000,63.5921,24725,1.0000
282,150,150,256,4028.8232,122.9367,0.0000,255.0000,56.0185,15903,1.0000
283,150,150,256,3654.3667,94.6074,0.0000,255.0000,67.0002,16884,1.0000
284,150,150,256,1823.1743,95.0289,0.0000,255.0000,52.8504,11153,1.0000
285,150,150,256,6639.7236,140.3275,0.0000,255.0000,70.0528,17749,1.0000
286,150,150,256,4723.1138,90.0744,0.0000,255.0000,67.9183,16655,1.0000
287,150,150,256,13603.8896,81.9830,0.0000,255.0000,68.6089,20006,1.0000
288,150,150,256,3133.6362,173.5018,0.0000,255.0000,40.2514,14224,1.0000
289,150,150,256,440.6941,120.2129,0.0000,255.0000,51.0768,7826,1.0000
290,150,150,256,5177.3716,114.7607,0.0000,255.0000,53.5384,17532,1.0000
291,150,150,256,1631.2612,101.4173,0.0000,255.0000,69.1274,12575,1.0000
292,150,150,254,1942.3774,120.8656,0.0000,255.0000,55.6281,12502,1.0000
293,150,150,256,4404.8291,118.8693,0.0000,255.0000,68.6040,15972,1.0000
294,150,150,256,4028.9495,99.0238,0.0000,255.0000,56.2172,15210,1.0000
295,150,150,256,8950.4951,115.3275,0.0000,255.0000,74.5655,16102,1.0000
296,150,150,256,5843.0679,105.0141,0.0000,255.0000,66.5785,18786,1.0000
297,150,150,256,9783.0869,113.8481,0.0000,255.0000,73.8070,20594,1.0000
298,150,150,256,839.4035,135.3091,0.0000,255.0000,76.8560,11255,1.0000
299,150,150,256,2700.3960,88.5828,0.0000,255.0000,71.5039,14112,1.0000
300,150,150,255,260.3891,98.7588,1.0000,255.0000,41.3013,7013,0.9922
301,150,150,256,6920.7612,129.0888,0.0000,255.0000,64.3940,13935,1.0000
302,150,150,256,5313.0874,130.9381,0.0000,255.0000,49.2364,18442,1.0000
303,150,150,256,10860.8682,122.2367,0.0000,255.0000,66.7022,22332,1.0000
304,150,150,212,431.5705,131.0489,4.0000,236.0000,49.1964,8904,0.9667
305,150,150,256,4106.6245,145.6219,0.0000,255.0000,55.1615,14800,1.0000
306,150,150,256,5077.7217,147.6570,0.0000,255.0000,59.7837,15878,1.0000
307,150,150,256,7736.3218,107.8678,0.0000,255.0000,77.6757,19382,1.0000
308,150,150,256,3130.8145,57.4844,0.0000,255.0000,34.5552,16360,1.0000
309,150,150,246,1709.9929,151.4978,0.0000,255.0000,41.0895,11557,1.0000
310,150,150,256,6450.8770,91.3237,0.0000,255.0000,57.2339,18538,1.0000
311,150,150,256,6960.7334,104.2595,0.0000,255.0000,59.6327,21757,1.0000
312,150,150,256,7507.0024,90.0252,0.0000,255.0000,51.6329,20675,1.0000
313,150,150,256,4949.1084,106.8718,0.0000,255.0000,68.5836,16862,1.0000
314,150,150,256,7377.8550,109.7546,0.0000,255.0000,75.3036,19227,1.0000
315,150,150,248,2230.0337,70.5951,0.0000,255.0000,58.0005,14956,1.0000
316,150,150,256,5140.3628,117.0234,0.0000,255.0000,67.4024,15470,1.0000
317,150,150,256,5185.7329,137.4673,0.0000,255.0000,46.9159,17573,1.0000
318,150,150,256,3749.8638,130.4991,0.0000,255.0000,65.9765,15533,1.0000
319,150,150,230,1405.0577,190.5374,0.0000,255.0000,34.0216,11610,1.0000
320,150,150,256,5354.7681,120.4284,0.0000,255.0000,62.2775,16864,1.0000
321,150,150,256,3035.0549,80.4168,0.0000,255.0000,69.1183,12747,1.0000
322,150,150,256,534.5998,153.9967,0.0000,255.0000,63.8336,7842,1.0000
323,150,150,256,6373.1782,151.0748,0.0000,255.0000,64.2291,17969,1.0000
324,150,150,256,6445.1816,112.1991,0.0000,255.0000,50.9015,20252,1.0000
325,150,150,242,2436.2058,46.1500,0.0000,255.0000,33.9295,14591,1.0000
326,150,150,256,2252.8862,152.1485,0.0000,255.0000,71.5855,13059,1.0000
327,150,150,256,740.4570,141.6748,0.0000,255.0000,67.1708,9255,1.0000
328,150,150,256,10144.3369,110.5669,0.0000,255.0000,83.5913,18625,1.0000
329,150,150,256,3273.0208,87.3309,0.0000,255.0000,46.1342,15862,1.0000
330,150,150,256,1751.7220,139.6360,0.0000,255.0000,58.6351,11240,1.0000
331,150,150,256,10332.7842,109.7194,0.0000,255.0000,49.3163,22470,1.0000
