from,to,distance
17492,16817,0.984820
21946,10476,0.984328
10476,21946,0.984328
20855,19419,0.984040
19419,20855,0.984040
622,371,0.983551
371,622,0.983551
10205,7071,0.983484
7071,10205,0.983484
4002,10661,0.983286
10661,4002,0.983286
22328,11991,0.983232
11991,22328,0.983232
11957,12873,0.983119
12873,11957,0.983119
12880,14089,0.982780
14089,12880,0.982780
5941,22192,0.982628
22192,5941,0.982628
13781,13049,0.982533
13049,13781,0.982533
22738,12536,0.982531
12536,22738,0.982531
13320,13112,0.982286
13112,13320,0.982286
15485,16092,0.982174
16092,15485,0.982174
16325,22891,0.981869
22891,16325,0.981869
13082,13031,0.981837
13031,13082,0.981837
11152,21862,0.981343
21862,11152,0.981343
22033,11681,0.981202
11681,22033,0.981202
10254,1458,0.981125
1458,10254,0.981125
2804,10031,0.980950
10031,2804,0.980950
13320,11988,0.980928
11988,13320,0.980928
8972,21367,0.980716
21367,8972,0.980716
14611,22986,0.980602
22986,14611,0.980602
22762,12221,0.980526
12221,22762,0.980526
83,9664,0.980302
9664,83,0.980302
7131,10472,0.980173
10472,7131,0.980173
23344,17092,0.979971
17092,23344,0.979971
17146,17799,0.979861
18699,17146,0.979861
17799,17146,0.979861
17146,18699,0.979861
11692,11301,0.979806
11301,11692,0.979806
13988,22710,0.979731
22710,13988,0.979731
22373,13902,0.979716
13902,22373,0.979716
22328,14022,0.979438
14022,22328,0.979438
13902,22523,0.979275
23170,16448,0.979235
16448,23170,0.979235
16268,15559,0.979062
15559,16268,0.979062
10271,11242,0.978668
11242,10271,0.978668
10923,21778,0.978619
21778,10923,0.978619
3070,4299,0.978619
4299,3070,0.978619
2901,23344,0.978530
23344,2901,0.978530
21887,10866,0.978420
10866,21887,0.978420
17199,17092,0.978069
17092,17199,0.978069
11107,10808,0.977995
10808,11107,0.977995
12927,818,0.977867
818,12927,0.977867
9241,4298,0.977852
4298,9241,0.977852
10101,9959,0.977809
9959,10101,0.977809
5868,2195,0.977678
2195,5868,0.977678
3018,11221,0.977400
11221,3018,0.977400
7653,924,0.977261
924,7653,0.977261
2893,11219,0.977022
11219,2893,0.977022
17199,6572,0.976618
6572,17199,0.976618
10528,211,0.976425
211,10528,0.976425
22761,12071,0.976164
12071,22761,0.976164
13577,14022,0.976065
14128,22265,0.975852
22265,14128,0.975852
12779,14040,0.975841
14040,12779,0.975841
1131,13714,0.975765
13714,1131,0.975765
12503,6543,0.975689
6543,12503,0.975689
5612,1134,0.975528
1134,5612,0.975528
4378,802,0.975432
802,4378,0.975432
9931,11706,0.975408
11706,9931,0.975408
12208,13577,0.975381
620,4560,0.975381
4560,620,0.975381
11818,22762,0.974874
22762,11818,0.974874
13948,22328,0.974746
15089,16596,0.974672
16596,15089,0.974672
12824,22762,0.974568
13321,13988,0.974532
13988,13321,0.974532
11819,6708,0.974446
6708,11819,0.974446
11436,10953,0.974143
10953,11436,0.974143
2772,22328,0.974140
467,12241,0.974132
12241,467,0.974132
10162,11681,0.974018
11681,10162,0.974018
5652,22328,0.973777
6708,12221,0.973577
12221,6708,0.973577
22590,12517,0.973542
12517,22590,0.973542
12994,12407,0.973487
12407,12994,0.973487
7587,8999,0.973468
8999,7587,0.973468
6729,2670,0.973329
2670,6729,0.973329
22710,13321,0.973318
13321,22710,0.973318
12994,13036,0.973115
13036,12994,0.973115
2772,11991,0.972702
18558,5453,0.972582
5453,18558,0.972582
5997,22459,0.972414
22459,5997,0.972414
57,13121,0.972156
13121,57,0.972156
4223,12407,0.972153
12407,4223,0.972153
5453,17460,0.971934
17460,5453,0.971934
2480,153,0.971913
153,2480,0.971913
3514,11767,0.971820
11767,3514,0.971820
10605,11331,0.971774
11331,10605,0.971774
12208,22373,0.971386
22238,10114,0.971271
10114,22238,0.971271
1131,11782,0.971252
11782,1131,0.971252
12636,11767,0.971020
11767,12636,0.971020
5652,11991,0.970967
14101,2397,0.970774
2397,14101,0.970774
14196,23188,0.970700
23188,14196,0.970700
2292,2064,0.970688
2064,2292,0.970688
4501,22041,0.970510
22041,4501,0.970510
9672,10439,0.970467
10439,9672,0.970467
9745,11044,0.970303
11044,9745,0.970303
4940,6708,0.970209
3346,13334,0.970190
13334,3346,0.970190
12817,12931,0.970171
12931,12817,0.970171
1898,12554,0.970166
12554,1898,0.970166
13597,153,0.970156
153,13597,0.970156
317,13100,0.970120
13100,317,0.970120
1917,13036,0.970083
13036,1917,0.970083
21964,129,0.970028
129,21964,0.970028
9671,4354,0.970009
4354,9671,0.970009
10898,11002,0.969910
11002,10898,0.969910
13396,6065,0.969832
6065,13396,0.969832
22766,12342,0.969798
12342,22766,0.969798
11996,6868,0.969609
6868,11996,0.969609
23785,16827,0.969608
16827,23785,0.969608
4569,2195,0.969585
2195,4569,0.969585
9827,689,0.969517
689,9827,0.969517
9660,10384,0.969483
10384,9660,0.969483
16175,23143,0.969442
23143,16175,0.969442
371,17859,0.969242
17859,371,0.969242
9638,11339,0.969204
11339,9638,0.969204
13604,153,0.969064
12051,6934,0.969032
6934,12051,0.969032
13593,2645,0.968825
2645,13593,0.968825
11443,9912,0.968615
9912,11443,0.968615
13948,11991,0.968601
5115,1131,0.968581
11819,12221,0.968487
4530,23217,0.968478
23217,4530,0.968478
12581,12529,0.968434
12529,12581,0.968434
12269,13947,0.968292
13947,12269,0.968292
10198,10706,0.968278
10706,10198,0.968278
11440,10706,0.968114
10706,11440,0.968114
3946,16034,0.968050
16034,3946,0.968050
14982,16129,0.967877
16129,14982,0.967877
4571,14040,0.967845
14040,4571,0.967845
18489,220,0.967813
220,18489,0.967813
23773,17274,0.967730
17274,23773,0.967730
3073,5997,0.967663
5997,3073,0.967663
12779,13190,0.967660
13190,12779,0.967660
4223,12994,0.967640
23130,23240,0.967486
23240,23130,0.967486
13604,3073,0.967446
3073,13604,0.967446
13377,13850,0.967061
13850,13377,0.967061
4530,16060,0.966945
16060,4530,0.966945
12636,12221,0.966923
3514,12636,0.966918
11728,1117,0.966896
1117,11728,0.966896
15249,15049,0.966879
15049,15249,0.966879
2901,17092,0.966850
15229,14709,0.966803
14709,15229,0.966803
2637,18790,0.966784
18790,2637,0.966784
17022,1318,0.966736
1318,17022,0.966736
13113,1586,0.966502
1586,13113,0.966502
12203,13357,0.966427
13357,12203,0.966427
16437,14889,0.965812
14889,16437,0.965812
10045,11657,0.965764
11657,10045,0.965764
14055,6609,0.965620
6609,14055,0.965620
13648,2175,0.965618
2175,13648,0.965618
17859,622,0.965606
622,17859,0.965606
6697,587,0.965308
587,6697,0.965308
13648,12927,0.965208
12927,13648,0.965208
13597,13604,0.964985
6900,4722,0.964979
4722,6900,0.964979
13190,2810,0.964952
2810,13190,0.964952
17193,17778,0.964947
17778,17193,0.964947
5500,19758,0.964881
19758,5500,0.964881
9685,11267,0.964870
11267,9685,0.964870
3221,10007,0.964843
10007,3221,0.964843
13820,433,0.964729
433,13820,0.964729
15621,6476,0.964652
6476,15621,0.964652
1669,16827,0.964571
16827,1669,0.964571
17702,16827,0.964503
16061,3582,0.964416
3582,16061,0.964416
22450,13556,0.964388
13556,22450,0.964388
6653,14663,0.964336
14663,6653,0.964336
2480,13604,0.964286
11240,10780,0.964147
10780,11240,0.964147
5115,11782,0.963862
13616,153,0.963787
11168,7160,0.963755
7160,11168,0.963755
13258,13947,0.963675
13947,13258,0.963675
12061,13112,0.963653
10905,21957,0.963634
21957,10905,0.963634
6575,12024,0.963560
12024,6575,0.963560
3343,13185,0.963452
13185,3343,0.963452
14746,15621,0.963414
15621,14746,0.963414
21387,7326,0.963217
7326,21387,0.963217
12541,13050,0.963189
13050,12541,0.963189
2175,12927,0.963169
10787,60,0.963004
60,10787,0.963004
6572,17092,0.962911
12061,13320,0.962858
12474,173,0.962779
173,12474,0.962779
16855,23631,0.962779
23631,16855,0.962779
22459,3073,0.962740
17461,18514,0.962613
18514,17461,0.962613
2931,12407,0.962235
8052,3643,0.962211
3643,8052,0.962211
1443,6209,0.962206
6209,1443,0.962206
15308,15330,0.962181
15330,15308,0.962181
11249,1734,0.962166
1734,11249,0.962166
18579,6614,0.962166
6614,18579,0.962166
18347,17530,0.962161
17530,18347,0.962161
1562,12524,0.961971
12524,1562,0.961971
12959,22627,0.961950
22627,12959,0.961950
12445,3481,0.961948
3481,12445,0.961948
15226,15379,0.961929
15379,15226,0.961929
12358,12466,0.961811
12466,12358,0.961811
13616,13597,0.961775
16673,14252,0.961759
14252,16673,0.961759
16606,3955,0.961750
3955,16606,0.961750
2931,13036,0.961727
3349,14240,0.961721
14240,3349,0.961721
2532,14525,0.961689
14525,2532,0.961689
13705,6569,0.961678
6569,13705,0.961678
6569,12883,0.961643
12883,6569,0.961643
16806,23404,0.961636
23404,16806,0.961636
17597,17855,0.961635
17855,17597,0.961635
16497,131,0.961590
131,16497,0.961590
5733,1562,0.961541
1562,5733,0.961541
11365,22039,0.961516
22039,11365,0.961516
22734,14015,0.961415
14015,22734,0.961415
7818,3342,0.961349
3342,7818,0.961349
16141,15753,0.961325
15753,16141,0.961325
22051,11309,0.961299
11309,22051,0.961299
12106,12926,0.961156
12926,12106,0.961156
12494,2754,0.961148
2754,12494,0.961148
16092,14196,0.961115
14196,16092,0.961115
13628,12241,0.961096
12241,13628,0.961096
12945,7168,0.961093
7168,12945,0.961093
4571,13788,0.961086
13788,4571,0.961086
13788,13190,0.960998
18644,17909,0.960919
17909,18644,0.960919
13611,13694,0.960864
13694,13611,0.960864
15212,13770,0.960816
13770,15212,0.960816
14929,15920,0.960746
15920,14929,0.960746
7255,2221,0.960745
2221,7255,0.960745
12269,13258,0.960717
13258,12269,0.960717
22720,16673,0.960663
16673,22720,0.960663
4622,12779,0.960611
5096,18897,0.960606
18897,5096,0.960606
22797,16673,0.960474
13403,12236,0.960442
12236,13403,0.960442
22053,11643,0.960423
11643,22053,0.960423
5146,6115,0.960187
6115,5146,0.960187
14536,2195,0.960023
17702,23785,0.960006
23785,17702,0.960006
4898,4015,0.959929
4015,4898,0.959929
13456,12005,0.959926
12005,13456,0.959926
5685,14191,0.959911
14191,5685,0.959911
15970,14867,0.959697
14867,15970,0.959697
17778,5453,0.959674
14781,16157,0.959649
16157,14781,0.959649
3749,953,0.959602
953,3749,0.959602
6543,13258,0.959579
4944,16591,0.959504
16591,4944,0.959504
17769,220,0.959419
220,17769,0.959419
15485,14196,0.959400
22055,21972,0.959367
21972,22055,0.959367
9795,10264,0.959248
10264,9795,0.959248
7212,18327,0.959223
18327,7212,0.959223
10997,9774,0.959216
9774,10997,0.959216
14611,23280,0.959176
23280,14611,0.959176
10808,22219,0.959153
22219,10808,0.959153
1823,6614,0.959119
6614,1823,0.959119
4907,3471,0.959097
3471,4907,0.959097
413,3039,0.959085
3039,413,0.959085
17610,16810,0.959028
16810,17610,0.959028
14929,14444,0.958964
14444,14929,0.958964
10195,3015,0.958962
3015,10195,0.958962
2810,13788,0.958929
9453,8533,0.958928
8533,9453,0.958928
16165,3991,0.958918
3991,16165,0.958918
12074,12833,0.958852
12833,12074,0.958852
12045,1443,0.958722
1443,12045,0.958722
12923,3864,0.958702
3864,12923,0.958702
3329,10384,0.958673
10384,3329,0.958673
22986,23280,0.958636
23280,22986,0.958636
12300,6900,0.958572
6900,12300,0.958572
1917,2931,0.958524
4622,13190,0.958465
10162,22033,0.958409
22033,10162,0.958409
17022,17652,0.958365
17652,17022,0.958365
1168,12221,0.958266
10266,10949,0.958251
10949,10266,0.958251
12121,22467,0.958150
22467,12121,0.958150
1059,16673,0.958013
5868,4569,0.957981
4569,5868,0.957981
14660,1632,0.957928
1632,14660,0.957928
4033,11046,0.957879
11046,4033,0.957879
467,13628,0.957871
13628,467,0.957871
6862,11444,0.957858
11444,6862,0.957858
1669,23785,0.957855
14548,15095,0.957834
15095,14548,0.957834
16546,2293,0.957806
2293,16546,0.957806
17100,23345,0.957802
23345,17100,0.957802
13987,13988,0.957730
16556,4194,0.957604
4194,16556,0.957604
12739,13541,0.957600
13541,12739,0.957600
17460,18558,0.957555
18558,17460,0.957555
238,15266,0.957515
15266,238,0.957515
3016,12779,0.957509
4886,13756,0.957505
13756,4886,0.957505
14238,23214,0.957495
23214,14238,0.957495
11031,10364,0.957356
10364,11031,0.957356
16411,1059,0.957263
1059,16411,0.957263
3666,12403,0.957248
12403,3666,0.957248
21504,7985,0.957051
7985,21504,0.957051
12524,13955,0.957018
13955,12524,0.957018
3016,13190,0.956997
16596,14562,0.956942
14562,16596,0.956942
13850,12581,0.956891
12581,13850,0.956891
18426,18563,0.956866
18563,18426,0.956866
14402,16096,0.956855
16096,14402,0.956855
10452,11693,0.956852
11693,10452,0.956852
10195,22140,0.956846
22140,10195,0.956846
4503,14709,0.956791
14709,4503,0.956791
3626,3822,0.956756
3822,3626,0.956756
15264,15542,0.956741
15542,15264,0.956741
22937,14550,0.956712
14550,22937,0.956712
7255,13528,0.956711
13528,7255,0.956711
22449,12445,0.956281
12445,22449,0.956281
13839,6306,0.956275
6306,13839,0.956275
22507,13947,0.956242
16276,16606,0.956236
16606,16276,0.956236
10456,6124,0.956232
6124,10456,0.956232
22152,10906,0.956195
10906,22152,0.956195
14971,1562,0.956158
13743,22698,0.956008
22698,13743,0.956008
6700,2204,0.955940
2204,6700,0.955940
12096,12099,0.955906
12099,12096,0.955906
21857,22062,0.955894
22062,21857,0.955894
10061,9583,0.955878
9583,10061,0.955878
5952,1734,0.955809
1734,5952,0.955809
11524,11112,0.955752
11112,11524,0.955752
13995,2271,0.955745
2271,13995,0.955745
15964,23221,0.955716
23221,15964,0.955716
15403,15996,0.955628
15996,15403,0.955628
14005,12010,0.955612
12010,14005,0.955612
1168,6708,0.955604
13809,14150,0.955587
14150,13809,0.955587
5384,6586,0.955581
6586,5384,0.955581
12943,22271,0.955564
22271,12943,0.955564
6391,12376,0.955492
12376,6391,0.955492
23188,16092,0.955444
22507,12269,0.955441
23604,23631,0.955408
23631,23604,0.955408
16661,6344,0.955393
6344,16661,0.955393
14746,6476,0.955390
6476,14746,0.955390
10301,2475,0.955362
2475,10301,0.955362
4183,21486,0.955255
21486,4183,0.955255
23609,17664,0.955231
17664,23609,0.955231
18489,601,0.955219
601,18489,0.955219
6041,5496,0.955172
5496,6041,0.955172
11046,11693,0.955134
11693,11046,0.955134
22331,13069,0.955050
13069,22331,0.955050
22039,3697,0.955041
3697,22039,0.955041
17193,5453,0.955026
18949,18812,0.954807
18812,18949,0.954807
3713,13842,0.954757
13842,3713,0.954757
8734,7844,0.954721
7844,8734,0.954721
4940,22762,0.954714
15158,16673,0.954695
15116,16187,0.954695
16187,15116,0.954695
10513,10971,0.954689
10971,10513,0.954689
2996,10710,0.954664
10710,2996,0.954664
11908,12593,0.954654
12593,11908,0.954654
17510,23457,0.954517
23457,17510,0.954517
2149,21548,0.954504
21548,2149,0.954504
22698,13197,0.954503
13197,22698,0.954503
3766,10374,0.954481
10374,3766,0.954481
14825,22982,0.954461
22982,14825,0.954461
8116,8887,0.954456
8887,8116,0.954456
15275,14196,0.954355
15511,5521,0.954312
5521,15511,0.954312
11626,3433,0.954271
3433,11626,0.954271
20730,23868,0.954232
23868,20730,0.954232
12253,12639,0.954193
12639,12253,0.954193
15158,14252,0.954071
14252,15158,0.954071
9566,11294,0.954041
11294,9566,0.954041
22593,12307,0.954006
12307,22593,0.954006
16565,798,0.953884
798,16565,0.953884
22412,5390,0.953861
5390,22412,0.953861
11133,10832,0.953853
10832,11133,0.953853
215,5453,0.953819
11495,11418,0.953818
11418,11495,0.953818
15298,23218,0.953777
23218,15298,0.953777
5539,4241,0.953771
4241,5539,0.953771
818,13648,0.953768
5556,13850,0.953764
12503,12269,0.953699
17664,18795,0.953682
18795,17664,0.953682
5500,20767,0.953631
20767,5500,0.953631
3147,16106,0.953601
16106,3147,0.953601
10779,11601,0.953565
11601,10779,0.953565
15061,36,0.953552
36,15061,0.953552
11113,10038,0.953526
10038,11113,0.953526
10517,11558,0.953515
11558,10517,0.953515
15229,4503,0.953487
4503,15229,0.953487
11700,10710,0.953445
10710,11700,0.953445
14031,3739,0.953423
3739,14031,0.953423
17100,18638,0.953395
18638,17100,0.953395
10404,10364,0.953231
10364,10404,0.953231
10904,22158,0.953188
22158,10904,0.953188
16190,3479,0.953179
3479,16190,0.953179
13749,14088,0.953115
14088,13749,0.953115
22219,11107,0.953101
11107,22219,0.953101
13118,12308,0.953099
12308,13118,0.953099
4563,13887,0.953054
13887,4563,0.953054
17652,18897,0.953028
18897,17652,0.953028
13292,12445,0.952937
14562,15089,0.952932
15089,14562,0.952932
11678,22164,0.952915
22164,11678,0.952915
1788,16673,0.952892
16311,544,0.952887
544,16311,0.952887
5762,13743,0.952843
13743,5762,0.952843
12186,7060,0.952834
7060,12186,0.952834
10404,3697,0.952744
3697,10404,0.952744
6241,6476,0.952695
3047,23071,0.952688
23071,3047,0.952688
2361,1871,0.952663
1871,2361,0.952663
9796,22004,0.952663
22004,9796,0.952663
3633,11578,0.952662
11578,3633,0.952662
2252,15089,0.952639
14383,13419,0.952589
13419,14383,0.952589
22608,4730,0.952586
4730,22608,0.952586
10038,10108,0.952557
10108,10038,0.952557
2996,10848,0.952534
10848,2996,0.952534
4811,15641,0.952530
15641,4811,0.952530
10285,11304,0.952505
11304,10285,0.952505
5217,1352,0.952504
1352,5217,0.952504
9861,2996,0.952500
23312,14368,0.952496
14368,23312,0.952496
17597,1669,0.952462
6417,12072,0.952451
12072,6417,0.952451
14219,16024,0.952366
16024,14219,0.952366
3166,23579,0.952354
23579,3166,0.952354
12774,12445,0.952334
1318,18897,0.952290
17541,16746,0.952267
16746,17541,0.952267
13396,11937,0.952260
1251,6580,0.952260
11937,13396,0.952260
6580,1251,0.952260
15249,14611,0.952231
13346,2407,0.952213
2407,13346,0.952213
12724,22613,0.952179
22613,12724,0.952179
12299,22730,0.952158
22730,12299,0.952158
14713,16096,0.952149
16096,14713,0.952149
15539,12206,0.952107
13993,12206,0.952107
12206,15539,0.952107
12206,13993,0.952107
6911,12879,0.952084
12879,6911,0.952084
12623,13860,0.952070
13860,12623,0.952070
23218,15471,0.952040
15471,23218,0.952040
2252,16596,0.951966
17666,18304,0.951949
18304,17666,0.951949
23268,16661,0.951937
16661,23268,0.951937
16020,16120,0.951839
16120,16020,0.951839
17566,4443,0.951829
4443,17566,0.951829
16411,16673,0.951799
12573,13809,0.951789
13809,12573,0.951789
17274,23660,0.951719
23660,17274,0.951719
6036,12259,0.951643
12259,6036,0.951643
23660,17664,0.951616
12199,16661,0.951609
4505,15105,0.951573
15105,4505,0.951573
16190,14551,0.951565
14551,16190,0.951565
12528,2221,0.951550
2221,12528,0.951550
17094,17830,0.951515
17830,17094,0.951515
7265,22973,0.951484
22973,7265,0.951484
11018,10364,0.951474
16588,7235,0.951448
7235,16588,0.951448
4505,16340,0.951441
16340,4505,0.951441
23779,1352,0.951438
1352,23779,0.951438
12040,12820,0.951347
12820,12040,0.951347
2149,8531,0.951343
8531,2149,0.951343
7181,10754,0.951284
10754,7181,0.951284
9531,10971,0.951284
10971,9531,0.951284
22202,9991,0.951256
9991,22202,0.951256
11049,11626,0.951254
11626,11049,0.951254
22164,3433,0.951221
10073,2285,0.951125
2285,10073,0.951125
17990,17794,0.951104
17794,17990,0.951104
17873,18766,0.951078
18766,17873,0.951078
5429,12121,0.951033
12121,5429,0.951033
16497,16522,0.951020
16522,16497,0.951020
15725,14219,0.951020
14219,15725,0.951020
12951,13478,0.950999
13478,12951,0.950999
1788,6535,0.950985
6535,1788,0.950985
10294,11626,0.950970
6056,18671,0.950963
18671,6056,0.950963
12001,11850,0.950946
11850,12001,0.950946
22665,12866,0.950893
12866,22665,0.950893
23292,5792,0.950884
5792,23292,0.950884
3467,15923,0.950865
15923,3467,0.950865
14005,1059,0.950863
16148,1670,0.950838
1670,16148,0.950838
10517,11049,0.950799
11049,10517,0.950799
13374,5384,0.950751
5384,13374,0.950751
16276,23011,0.950748
23011,16276,0.950748
10657,3433,0.950687
13593,13947,0.950658
1344,11418,0.950648
11418,1344,0.950648
6914,18790,0.950591
18790,6914,0.950591
7270,13176,0.950559
13176,7270,0.950559
17769,18489,0.950513
10657,10294,0.950450
10294,10657,0.950450
22463,12121,0.950444
4563,15371,0.950431
15371,4563,0.950431
16384,23268,0.950427
23268,16384,0.950427
6498,4519,0.950422
4519,6498,0.950422
12072,4563,0.950353
11760,11204,0.950338
11204,11760,0.950338
5733,12524,0.950328
1685,11600,0.950306
11600,1685,0.950306
16061,1970,0.950296
1970,16061,0.950296
13287,6294,0.950289
6294,13287,0.950289
1337,14672,0.950203
14672,1337,0.950203
875,12593,0.950137
12593,875,0.950137
16171,15989,0.950134
15989,16171,0.950134
10666,21854,0.950057
21854,10666,0.950057
2573,7241,0.950053
7241,2573,0.950053
22021,10638,0.950048
10638,22021,0.950048
14079,5067,0.950020
5067,14079,0.950020
13728,12494,0.949997
12494,13728,0.949997
14536,5868,0.949966
14860,14707,0.949951
14707,14860,0.949951
8475,8815,0.949906
8815,8475,0.949906
3741,875,0.949895
875,3741,0.949895
15330,16596,0.949885
12719,6386,0.949860
6386,12719,0.949860
10133,11208,0.949821
11208,10133,0.949821
10270,219,0.949804
219,10270,0.949804
4021,14112,0.949764
14112,4021,0.949764
15264,16060,0.949742
16060,15264,0.949742
6992,3851,0.949730
3851,6992,0.949730
23773,23660,0.949719
14609,15713,0.949615
15713,14609,0.949615
12905,1751,0.949597
1751,12905,0.949597
10133,10384,0.949593
16384,806,0.949576
806,16384,0.949576
1079,12412,0.949573
12412,1079,0.949573
13728,16411,0.949550
6658,16566,0.949539
16566,6658,0.949539
14068,2407,0.949536
2407,14068,0.949536
4736,5726,0.949520
5726,4736,0.949520
22192,10911,0.949518
10911,22192,0.949518
16260,16661,0.949511
5504,14553,0.949494
14553,5504,0.949494
6862,11365,0.949470
11365,6862,0.949470
10959,3290,0.949399
3290,10959,0.949399
23158,14368,0.949375
14368,23158,0.949375
12746,14036,0.949343
14036,12746,0.949343
13539,3963,0.949320
3963,13539,0.949320
10738,10364,0.949286
1600,12253,0.949269
12253,1600,0.949269
12091,23312,0.949246
23312,12091,0.949246
12899,22381,0.949240
22381,12899,0.949240
10071,10710,0.949173
1001,22308,0.949172
22308,1001,0.949172
14677,6498,0.949155
6498,14677,0.949155
13591,14358,0.949153
14358,13591,0.949153
5528,12779,0.949142
6124,11643,0.949131
14971,5733,0.949101
16506,14219,0.949101
12790,16673,0.949064
11134,11174,0.949054
11174,11134,0.949054
6653,23312,0.949024
6065,11937,0.948911
11937,6065,0.948911
9584,3990,0.948901
3990,9584,0.948901
5762,22698,0.948896
2805,1788,0.948859
11436,22096,0.948845
22096,11436,0.948845
19629,20244,0.948803
20244,19629,0.948803
1400,17597,0.948799
16905,17128,0.948797
17128,16905,0.948797
12311,22331,0.948771
22331,12311,0.948771
9831,10404,0.948747
6418,17908,0.948711
17908,6418,0.948711
13955,5733,0.948670
21983,6124,0.948648
10482,10657,0.948635
3914,3020,0.948631
3020,3914,0.948631
14623,14709,0.948626
14979,16554,0.948619
16554,14979,0.948619
7580,9274,0.948577
9274,7580,0.948577
2396,9893,0.948539
9893,2396,0.948539
3811,371,0.948525
5979,14101,0.948483
14101,5979,0.948483
6593,22406,0.948444
22406,6593,0.948444
18040,23701,0.948441
23701,18040,0.948441
18304,18058,0.948416
18058,18304,0.948416
17903,18489,0.948411
6036,3070,0.948390
3070,6036,0.948390
10338,10710,0.948325
21970,2396,0.948298
2396,21970,0.948298
22379,22613,0.948275
22613,22379,0.948275
12010,6417,0.948256
6417,12010,0.948256
22553,7120,0.948255
7120,22553,0.948255
15105,23158,0.948249
23158,15105,0.948249
6114,2893,0.948167
2893,6114,0.948167
16607,14551,0.948148
14551,16607,0.948148
5979,1208,0.948143
1208,5979,0.948143
5872,3910,0.948124
3910,5872,0.948124
6740,16661,0.948116
2344,2431,0.948111
2431,2344,0.948111
3479,6653,0.948080
12199,22720,0.948078
22720,12199,0.948078
