index,filename
265,scene_classification_clean/data/buildings/12382.jpg
266,scene_classification_clean/data/buildings/12384.jpg
267,scene_classification_clean/data/buildings/12391.jpg
268,scene_classification_clean/data/buildings/12393.jpg
269,scene_classification_clean/data/buildings/12396.jpg
270,scene_classification_clean/data/buildings/12400.jpg
271,scene_classification_clean/data/buildings/12406.jpg
272,scene_classification_clean/data/buildings/12417.jpg
273,scene_classification_clean/data/buildings/12426.jpg
274,scene_classification_clean/data/buildings/12427.jpg
275,scene_classification_clean/data/buildings/1242.jpg
276,scene_classification_clean/data/buildings/12432.jpg
277,scene_classification_clean/data/buildings/12435.jpg
278,scene_classification_clean/data/buildings/1244.jpg
279,scene_classification_clean/data/buildings/12451.jpg
280,scene_classification_clean/data/buildings/12462.jpg
281,scene_classification_clean/data/buildings/12489.jpg
282,scene_classification_clean/data/buildings/1248.jpg
283,scene_classification_clean/data/buildings/12500.jpg
284,scene_classification_clean/data/buildings/12507.jpg
285,scene_classification_clean/data/buildings/12512.jpg
286,scene_classification_clean/data/buildings/12513.jpg
287,scene_classification_clean/data/buildings/12517.jpg
288,scene_classification_clean/data/buildings/12533.jpg
289,scene_classification_clean/data/buildings/12535.jpg
290,scene_classification_clean/data/buildings/12540.jpg
291,scene_classification_clean/data/buildings/12543.jpg
292,scene_classification_clean/data/buildings/12544.jpg
293,scene_classification_clean/data/buildings/12552.jpg
294,scene_classification_clean/data/buildings/12555.jpg
295,scene_classification_clean/data/buildings/12561.jpg
296,scene_classification_clean/data/buildings/12578.jpg
297,scene_classification_clean/data/buildings/12590.jpg
298,scene_classification_clean/data/buildings/125.jpg
299,scene_classification_clean/data/buildings/12602.jpg
300,scene_classification_clean/data/buildings/12615.jpg
301,scene_classification_clean/data/buildings/12617.jpg
302,scene_classification_clean/data/buildings/12629.jpg
303,scene_classification_clean/data/buildings/12632.jpg
304,scene_classification_clean/data/buildings/12636.jpg
305,scene_classification_clean/data/buildings/1263.jpg
306,scene_classification_clean/data/buildings/12649.jpg
307,scene_classification_clean/data/buildings/12659.jpg
308,scene_classification_clean/data/buildings/12668.jpg
309,scene_classification_clean/data/buildings/12680.jpg
310,scene_classification_clean/data/buildings/12684.jpg
311,scene_classification_clean/data/buildings/12685.jpg
312,scene_classification_clean/data/buildings/12692.jpg
313,scene_classification_clean/data/buildings/12703.jpg
314,scene_classification_clean/data/buildings/12716.jpg
315,scene_classification_clean/data/buildings/12719.jpg
316,scene_classification_clean/data/buildings/12720.jpg
317,scene_classification_clean/data/buildings/12727.jpg
318,scene_classification_clean/data/buildings/12729.jpg
319,scene_classification_clean/data/buildings/12733.jpg
320,scene_classification_clean/data/buildings/12734.jpg
321,scene_classification_clean/data/buildings/12736.jpg
322,scene_classification_clean/data/buildings/1273.jpg
323,scene_classification_clean/data/buildings/12744.jpg
324,scene_classification_clean/data/buildings/12755.jpg
325,scene_classification_clean/data/buildings/12758.jpg
326,scene_classification_clean/data/buildings/12761.jpg
327,scene_classification_clean/data/buildings/12766.jpg
328,scene_classification_clean/data/buildings/12782.jpg
329,scene_classification_clean/data/buildings/12789.jpg
330,scene_classification_clean/data/buildings/12802.jpg
331,scene_classification_clean/data/buildings/12817.jpg
332,scene_classification_clean/data/buildings/12818.jpg
333,scene_classification_clean/data/buildings/1281.jpg
334,scene_classification_clean/data/buildings/12827.jpg
335,scene_classification_clean/data/buildings/12863.jpg
336,scene_classification_clean/data/buildings/12864.jpg
337,scene_classification_clean/data/buildings/12874.jpg
338,scene_classification_clean/data/buildings/12887.jpg
339,scene_classification_clean/data/buildings/12913.jpg
340,scene_classification_clean/data/buildings/1291.jpg
341,scene_classification_clean/data/buildings/12925.jpg
342,scene_classification_clean/data/buildings/12930.jpg
343,scene_classification_clean/data/buildings/12934.jpg
344,scene_classification_clean/data/buildings/12938.jpg
345,scene_classification_clean/data/buildings/12939.jpg
346,scene_classification_clean/data/buildings/12942.jpg
347,scene_classification_clean/data/buildings/12943.jpg
348,scene_classification_clean/data/buildings/12963.jpg
349,scene_classification_clean/data/buildings/12973.jpg
350,scene_classification_clean/data/buildings/12990.jpg
351,scene_classification_clean/data/buildings/12994.jpg
352,scene_classification_clean/data/buildings/12996.jpg
353,scene_classification_clean/data/buildings/12999.jpg
354,scene_classification_clean/data/buildings/13008.jpg
355,scene_classification_clean/data/buildings/13010.jpg
356,scene_classification_clean/data/buildings/13023.jpg
357,scene_classification_clean/data/buildings/13024.jpg
358,scene_classification_clean/data/buildings/13027.jpg
359,scene_classification_clean/data/buildings/1303.jpg
360,scene_classification_clean/data/buildings/13050.jpg
361,scene_classification_clean/data/buildings/13079.jpg
362,scene_classification_clean/data/buildings/13082.jpg
363,scene_classification_clean/data/buildings/13111.jpg
364,scene_classification_clean/data/buildings/1311.jpg
365,scene_classification_clean/data/buildings/13124.jpg
366,scene_classification_clean/data/buildings/13131.jpg
367,scene_classification_clean/data/buildings/13135.jpg
368,scene_classification_clean/data/buildings/13143.jpg
369,scene_classification_clean/data/buildings/13170.jpg
370,scene_classification_clean/data/buildings/13171.jpg
371,scene_classification_clean/data/buildings/1317.jpg
372,scene_classification_clean/data/buildings/13183.jpg
373,scene_classification_clean/data/buildings/13184.jpg
374,scene_classification_clean/data/buildings/13188.jpg
375,scene_classification_clean/data/buildings/13191.jpg
376,scene_classification_clean/data/buildings/13213.jpg
377,scene_classification_clean/data/buildings/13216.jpg
378,scene_classification_clean/data/buildings/13220.jpg
379,scene_classification_clean/data/buildings/13222.jpg
380,scene_classification_clean/data/buildings/13234.jpg
381,scene_classification_clean/data/buildings/13236.jpg
382,scene_classification_clean/data/buildings/13238.jpg
383,scene_classification_clean/data/buildings/13247.jpg
384,scene_classification_clean/data/buildings/13253.jpg
385,scene_classification_clean/data/buildings/13258.jpg
386,scene_classification_clean/data/buildings/1325.jpg
387,scene_classification_clean/data/buildings/13276.jpg
388,scene_classification_clean/data/buildings/13284.jpg
389,scene_classification_clean/data/buildings/13287.jpg
390,scene_classification_clean/data/buildings/13308.jpg
391,scene_classification_clean/data/buildings/13315.jpg
392,scene_classification_clean/data/buildings/1332.jpg
393,scene_classification_clean/data/buildings/13338.jpg
394,scene_classification_clean/data/buildings/1333.jpg
395,scene_classification_clean/data/buildings/13352.jpg
396,scene_classification_clean/data/buildings/13357.jpg
397,scene_classification_clean/data/buildings/13364.jpg
398,scene_classification_clean/data/buildings/13371.jpg
399,scene_classification_clean/data/buildings/13377.jpg
400,scene_classification_clean/data/buildings/13383.jpg
401,scene_classification_clean/data/buildings/13395.jpg
402,scene_classification_clean/data/buildings/13400.jpg
403,scene_classification_clean/data/buildings/13404.jpg
404,scene_classification_clean/data/buildings/13409.jpg
405,scene_classification_clean/data/buildings/13432.jpg
406,scene_classification_clean/data/buildings/1343.jpg
407,scene_classification_clean/data/buildings/13452.jpg
408,scene_classification_clean/data/buildings/13453.jpg
409,scene_classification_clean/data/buildings/13463.jpg
410,scene_classification_clean/data/buildings/13470.jpg
411,scene_classification_clean/data/buildings/13472.jpg
412,scene_classification_clean/data/buildings/13474.jpg
413,scene_classification_clean/data/buildings/13477.jpg
414,scene_classification_clean/data/buildings/13478.jpg
415,scene_classification_clean/data/buildings/13480.jpg
416,scene_classification_clean/data/buildings/13486.jpg
417,scene_classification_clean/data/buildings/13490.jpg
418,scene_classification_clean/data/buildings/13511.jpg
419,scene_classification_clean/data/buildings/13526.jpg
420,scene_classification_clean/data/buildings/13533.jpg
421,scene_classification_clean/data/buildings/13534.jpg
422,scene_classification_clean/data/buildings/13537.jpg
423,scene_classification_clean/data/buildings/13538.jpg
424,scene_classification_clean/data/buildings/13540.jpg
425,scene_classification_clean/data/buildings/13568.jpg
426,scene_classification_clean/data/buildings/13579.jpg
427,scene_classification_clean/data/buildings/13583.jpg
428,scene_classification_clean/data/buildings/13590.jpg
429,scene_classification_clean/data/buildings/13599.jpg
430,scene_classification_clean/data/buildings/13603.jpg
431,scene_classification_clean/data/buildings/13609.jpg
432,scene_classification_clean/data/buildings/13621.jpg
433,scene_classification_clean/data/buildings/13622.jpg
434,scene_classification_clean/data/buildings/13624.jpg
435,scene_classification_clean/data/buildings/13629.jpg
436,scene_classification_clean/data/buildings/1363.jpg
437,scene_classification_clean/data/buildings/13640.jpg
438,scene_classification_clean/data/buildings/13649.jpg
439,scene_classification_clean/data/buildings/1366.jpg
440,scene_classification_clean/data/buildings/13676.jpg
441,scene_classification_clean/data/buildings/13681.jpg
442,scene_classification_clean/data/buildings/13689.jpg
443,scene_classification_clean/data/buildings/13697.jpg
444,scene_classification_clean/data/buildings/13702.jpg
445,scene_classification_clean/data/buildings/13735.jpg
446,scene_classification_clean/data/buildings/13741.jpg
447,scene_classification_clean/data/buildings/13745.jpg
448,scene_classification_clean/data/buildings/13746.jpg
449,scene_classification_clean/data/buildings/13753.jpg
450,scene_classification_clean/data/buildings/13770.jpg
451,scene_classification_clean/data/buildings/13779.jpg
452,scene_classification_clean/data/buildings/13790.jpg
453,scene_classification_clean/data/buildings/13796.jpg
454,scene_classification_clean/data/buildings/137.jpg
455,scene_classification_clean/data/buildings/13806.jpg
456,scene_classification_clean/data/buildings/13812.jpg
457,scene_classification_clean/data/buildings/13813.jpg
458,scene_classification_clean/data/buildings/13815.jpg
459,scene_classification_clean/data/buildings/13822.jpg
460,scene_classification_clean/data/buildings/13823.jpg
461,scene_classification_clean/data/buildings/13827.jpg
462,scene_classification_clean/data/buildings/13843.jpg
463,scene_classification_clean/data/buildings/13844.jpg
464,scene_classification_clean/data/buildings/13846.jpg
465,scene_classification_clean/data/buildings/13848.jpg
466,scene_classification_clean/data/buildings/13860.jpg
467,scene_classification_clean/data/buildings/13882.jpg
468,scene_classification_clean/data/buildings/13888.jpg
469,scene_classification_clean/data/buildings/13901.jpg
470,scene_classification_clean/data/buildings/13905.jpg
471,scene_classification_clean/data/buildings/13916.jpg
472,scene_classification_clean/data/buildings/1391.jpg
473,scene_classification_clean/data/buildings/13932.jpg
474,scene_classification_clean/data/buildings/13943.jpg
475,scene_classification_clean/data/buildings/13946.jpg
476,scene_classification_clean/data/buildings/13951.jpg
477,scene_classification_clean/data/buildings/1395.jpg
478,scene_classification_clean/data/buildings/13961.jpg
479,scene_classification_clean/data/buildings/13969.jpg
480,scene_classification_clean/data/buildings/13978.jpg
481,scene_classification_clean/data/buildings/13982.jpg
482,scene_classification_clean/data/buildings/13983.jpg
483,scene_classification_clean/data/buildings/139.jpg
484,scene_classification_clean/data/buildings/14001.jpg
485,scene_classification_clean/data/buildings/14014.jpg
486,scene_classification_clean/data/buildings/14016.jpg
487,scene_classification_clean/data/buildings/14022.jpg
488,scene_classification_clean/data/buildings/14035.jpg
489,scene_classification_clean/data/buildings/1403.jpg
490,scene_classification_clean/data/buildings/1406.jpg
491,scene_classification_clean/data/buildings/14081.jpg
492,scene_classification_clean/data/buildings/14092.jpg
493,scene_classification_clean/data/buildings/14094.jpg
494,scene_classification_clean/data/buildings/14114.jpg
495,scene_classification_clean/data/buildings/14124.jpg
496,scene_classification_clean/data/buildings/1413.jpg
497,scene_classification_clean/data/buildings/14148.jpg
498,scene_classification_clean/data/buildings/14158.jpg
499,scene_classification_clean/data/buildings/1415.jpg
500,scene_classification_clean/data/buildings/14161.jpg
501,scene_classification_clean/data/buildings/14182.jpg
502,scene_classification_clean/data/buildings/14184.jpg
503,scene_classification_clean/data/buildings/14189.jpg
504,scene_classification_clean/data/buildings/14194.jpg
505,scene_classification_clean/data/buildings/14205.jpg
506,scene_classification_clean/data/buildings/14212.jpg
507,scene_classification_clean/data/buildings/14217.jpg
508,scene_classification_clean/data/buildings/14218.jpg
509,scene_classification_clean/data/buildings/14231.jpg
510,scene_classification_clean/data/buildings/14247.jpg
511,scene_classification_clean/data/buildings/14261.jpg
512,scene_classification_clean/data/buildings/14284.jpg
513,scene_classification_clean/data/buildings/14294.jpg
514,scene_classification_clean/data/buildings/14295.jpg
515,scene_classification_clean/data/buildings/14297.jpg
516,scene_classification_clean/data/buildings/1429.jpg
517,scene_classification_clean/data/buildings/142.jpg
518,scene_classification_clean/data/buildings/14318.jpg
519,scene_classification_clean/data/buildings/14321.jpg
520,scene_classification_clean/data/buildings/14365.jpg
521,scene_classification_clean/data/buildings/14372.jpg
522,scene_classification_clean/data/buildings/14383.jpg
523,scene_classification_clean/data/buildings/14389.jpg
524,scene_classification_clean/data/buildings/14410.jpg
525,scene_classification_clean/data/buildings/14416.jpg
526,scene_classification_clean/data/buildings/14434.jpg
527,scene_classification_clean/data/buildings/14439.jpg
528,scene_classification_clean/data/buildings/14447.jpg
529,scene_classification_clean/data/buildings/14454.jpg
530,scene_classification_clean/data/buildings/1445.jpg
531,scene_classification_clean/data/buildings/14464.jpg
532,scene_classification_clean/data/buildings/14467.jpg
533,scene_classification_clean/data/buildings/14474.jpg
534,scene_classification_clean/data/buildings/14521.jpg
535,scene_classification_clean/data/buildings/14525.jpg
536,scene_classification_clean/data/buildings/14535.jpg
537,scene_classification_clean/data/buildings/14543.jpg
538,scene_classification_clean/data/buildings/14548.jpg
539,scene_classification_clean/data/buildings/14556.jpg
540,scene_classification_clean/data/buildings/14568.jpg
541,scene_classification_clean/data/buildings/14576.jpg
542,scene_classification_clean/data/buildings/14577.jpg
543,scene_classification_clean/data/buildings/14649.jpg
544,scene_classification_clean/data/buildings/14651.jpg
545,scene_classification_clean/data/buildings/14661.jpg
546,scene_classification_clean/data/buildings/14673.jpg
547,scene_classification_clean/data/buildings/14677.jpg
548,scene_classification_clean/data/buildings/14681.jpg
549,scene_classification_clean/data/buildings/14691.jpg
550,scene_classification_clean/data/buildings/14694.jpg
551,scene_classification_clean/data/buildings/146.jpg
552,scene_classification_clean/data/buildings/14704.jpg
553,scene_classification_clean/data/buildings/14705.jpg
554,scene_classification_clean/data/buildings/14707.jpg
555,scene_classification_clean/data/buildings/14708.jpg
556,scene_classification_clean/data/buildings/14710.jpg
557,scene_classification_clean/data/buildings/1471.jpg
558,scene_classification_clean/data/buildings/14723.jpg
559,scene_classification_clean/data/buildings/14738.jpg
560,scene_classification_clean/data/buildings/14744.jpg
561,scene_classification_clean/data/buildings/14749.jpg
562,scene_classification_clean/data/buildings/14756.jpg
563,scene_classification_clean/data/buildings/14758.jpg
564,scene_classification_clean/data/buildings/14760.jpg
565,scene_classification_clean/data/buildings/14766.jpg
566,scene_classification_clean/data/buildings/14783.jpg
567,scene_classification_clean/data/buildings/14808.jpg
568,scene_classification_clean/data/buildings/14816.jpg
569,scene_classification_clean/data/buildings/14820.jpg
570,scene_classification_clean/data/buildings/14823.jpg
571,scene_classification_clean/data/buildings/14826.jpg
572,scene_classification_clean/data/buildings/1482.jpg
573,scene_classification_clean/data/buildings/14830.jpg
574,scene_classification_clean/data/buildings/14837.jpg
575,scene_classification_clean/data/buildings/14847.jpg
576,scene_classification_clean/data/buildings/14852.jpg
577,scene_classification_clean/data/buildings/14854.jpg
578,scene_classification_clean/data/buildings/14856.jpg
579,scene_classification_clean/data/buildings/14857.jpg
580,scene_classification_clean/data/buildings/14868.jpg
581,scene_classification_clean/data/buildings/14870.jpg
582,scene_classification_clean/data/buildings/14876.jpg
