from,to,distance
scene_classification_clean/data/sea/24018.jpg,scene_classification_clean/data/sea/5045.jpg,0.762619
scene_classification_clean/data/mountain/13200.jpg,scene_classification_clean/data/mountain/3180.jpg,0.762598
scene_classification_clean/data/street/7341.jpg,scene_classification_clean/data/street/9652.jpg,0.762590
scene_classification_clean/data/buildings/2710.jpg,scene_classification_clean/data/buildings/2252.jpg,0.762576
scene_classification_clean/data/buildings/19249.jpg,scene_classification_clean/data/forest/8860.jpg,0.762558
scene_classification_clean/data/glacier/15039.jpg,scene_classification_clean/data/forest/4321.jpg,0.762493
scene_classification_clean/data/street/16652.jpg,scene_classification_clean/data/street/10448.jpg,0.762473
scene_classification_clean/data/street/1417.jpg,scene_classification_clean/data/street/5522.jpg,0.762457
scene_classification_clean/data/buildings/6702.jpg,scene_classification_clean/data/buildings/16595.jpg,0.762457
scene_classification_clean/data/buildings/12669.jpg,scene_classification_clean/data/buildings/22691.jpg,0.762383
scene_classification_clean/data/sea/8996.jpg,scene_classification_clean/data/glacier/12503.jpg,0.762376
scene_classification_clean/data/buildings/4571.jpg,scene_classification_clean/data/buildings/3669.jpg,0.762356
scene_classification_clean/data/buildings/14661.jpg,scene_classification_clean/data/buildings/4506.jpg,0.762328
scene_classification_clean/data/buildings/21671.jpg,scene_classification_clean/data/street/1586.jpg,0.762296
scene_classification_clean/data/street/7499.jpg,scene_classification_clean/data/street/6905.jpg,0.762282
scene_classification_clean/data/sea/17499.jpg,scene_classification_clean/data/sea/4561.jpg,0.762282
scene_classification_clean/data/street/22387.jpg,scene_classification_clean/data/street/5664.jpg,0.762233
scene_classification_clean/data/street/8170.jpg,scene_classification_clean/data/street/22380.jpg,0.762227
scene_classification_clean/data/street/14252.jpg,scene_classification_clean/data/street/6613.jpg,0.762227
scene_classification_clean/data/sea/21045.jpg,scene_classification_clean/data/mountain/6222.jpg,0.762224
scene_classification_clean/data/buildings/3245.jpg,scene_classification_clean/data/buildings/9059.jpg,0.762174
scene_classification_clean/data/buildings/19526.jpg,scene_classification_clean/data/buildings/19802.jpg,0.762107
scene_classification_clean/data/buildings/12669.jpg,scene_classification_clean/data/buildings/10608.jpg,0.762071
scene_classification_clean/data/glacier/7017.jpg,scene_classification_clean/data/sea/14778.jpg,0.762060
scene_classification_clean/data/street/6798.jpg,scene_classification_clean/data/street/1725.jpg,0.762053
scene_classification_clean/data/forest/13723.jpg,scene_classification_clean/data/forest/19169.jpg,0.762050
scene_classification_clean/data/buildings/16672.jpg,scene_classification_clean/data/buildings/17055.jpg,0.762039
scene_classification_clean/data/glacier/23653.jpg,scene_classification_clean/data/glacier/17736.jpg,0.762028
scene_classification_clean/data/buildings/12668.jpg,scene_classification_clean/data/buildings/14968.jpg,0.762027
scene_classification_clean/data/street/2957.jpg,scene_classification_clean/data/street/11552.jpg,0.762026
scene_classification_clean/data/sea/18076.jpg,scene_classification_clean/data/sea/17788.jpg,0.762015
scene_classification_clean/data/sea/15808.jpg,scene_classification_clean/data/street/2480.jpg,0.762001
scene_classification_clean/data/street/2111.jpg,scene_classification_clean/data/street/20270.jpg,0.761995
scene_classification_clean/data/street/16665.jpg,scene_classification_clean/data/street/6038.jpg,0.761974
scene_classification_clean/data/buildings/21296.jpg,scene_classification_clean/data/street/19431.jpg,0.761969
scene_classification_clean/data/sea/3032.jpg,scene_classification_clean/data/sea/16441.jpg,0.761927
scene_classification_clean/data/mountain/10791.jpg,scene_classification_clean/data/glacier/3659.jpg,0.761910
scene_classification_clean/data/sea/681.jpg,scene_classification_clean/data/sea/8884.jpg,0.761875
scene_classification_clean/data/sea/22920.jpg,scene_classification_clean/data/sea/2461.jpg,0.761821
scene_classification_clean/data/sea/10345.jpg,scene_classification_clean/data/sea/3185.jpg,0.761778
scene_classification_clean/data/buildings/1872.jpg,scene_classification_clean/data/buildings/4057.jpg,0.761757
scene_classification_clean/data/street/1939.jpg,scene_classification_clean/data/street/22708.jpg,0.761683
scene_classification_clean/data/street/9843.jpg,scene_classification_clean/data/street/12603.jpg,0.761669
scene_classification_clean/data/buildings/7325.jpg,scene_classification_clean/data/buildings/18195.jpg,0.761664
scene_classification_clean/data/buildings/8630.jpg,scene_classification_clean/data/buildings/19537.jpg,0.761652
scene_classification_clean/data/sea/6519.jpg,scene_classification_clean/data/glacier/16269.jpg,0.761569
scene_classification_clean/data/buildings/14294.jpg,scene_classification_clean/data/street/8274.jpg,0.761560
scene_classification_clean/data/forest/9983.jpg,scene_classification_clean/data/forest/19966.jpg,0.761531
scene_classification_clean/data/sea/19805.jpg,scene_classification_clean/data/sea/15289.jpg,0.761531
scene_classification_clean/data/glacier/1293.jpg,scene_classification_clean/data/glacier/8056.jpg,0.761528
scene_classification_clean/data/street/538.jpg,scene_classification_clean/data/street/19550.jpg,0.761526
scene_classification_clean/data/buildings/19407.jpg,scene_classification_clean/data/street/20297.jpg,0.761517
scene_classification_clean/data/sea/21306.jpg,scene_classification_clean/data/sea/19156.jpg,0.761480
scene_classification_clean/data/street/8170.jpg,scene_classification_clean/data/street/16156.jpg,0.761470
scene_classification_clean/data/buildings/17161.jpg,scene_classification_clean/data/buildings/15538.jpg,0.761466
scene_classification_clean/data/buildings/5340.jpg,scene_classification_clean/data/buildings/10198.jpg,0.761437
scene_classification_clean/data/street/14252.jpg,scene_classification_clean/data/street/18214.jpg,0.761433
scene_classification_clean/data/buildings/9243.jpg,scene_classification_clean/data/buildings/21203.jpg,0.761400
scene_classification_clean/data/buildings/21203.jpg,scene_classification_clean/data/buildings/9243.jpg,0.761400
scene_classification_clean/data/forest/20095.jpg,scene_classification_clean/data/forest/5341.jpg,0.761382
scene_classification_clean/data/sea/21655.jpg,scene_classification_clean/data/sea/2225.jpg,0.761360
scene_classification_clean/data/forest/5808.jpg,scene_classification_clean/data/forest/24005.jpg,0.761355
scene_classification_clean/data/buildings/864.jpg,scene_classification_clean/data/buildings/1562.jpg,0.761331
scene_classification_clean/data/street/18503.jpg,scene_classification_clean/data/street/45.jpg,0.761231
scene_classification_clean/data/street/3588.jpg,scene_classification_clean/data/street/6072.jpg,0.761226
scene_classification_clean/data/sea/19360.jpg,scene_classification_clean/data/sea/14630.jpg,0.761220
scene_classification_clean/data/sea/14630.jpg,scene_classification_clean/data/sea/19360.jpg,0.761220
scene_classification_clean/data/mountain/19938.jpg,scene_classification_clean/data/street/13935.jpg,0.761170
scene_classification_clean/data/mountain/18656.jpg,scene_classification_clean/data/sea/16398.jpg,0.761142
scene_classification_clean/data/sea/16398.jpg,scene_classification_clean/data/mountain/18656.jpg,0.761142
scene_classification_clean/data/sea/20077.jpg,scene_classification_clean/data/sea/16422.jpg,0.761129
scene_classification_clean/data/street/2021.jpg,scene_classification_clean/data/street/5090.jpg,0.761092
scene_classification_clean/data/mountain/13618.jpg,scene_classification_clean/data/glacier/24213.jpg,0.761087
scene_classification_clean/data/buildings/19996.jpg,scene_classification_clean/data/buildings/12720.jpg,0.761067
scene_classification_clean/data/sea/23006.jpg,scene_classification_clean/data/glacier/3761.jpg,0.761049
scene_classification_clean/data/buildings/12315.jpg,scene_classification_clean/data/street/11002.jpg,0.761006
scene_classification_clean/data/buildings/22665.jpg,scene_classification_clean/data/buildings/20828.jpg,0.761005
scene_classification_clean/data/sea/21306.jpg,scene_classification_clean/data/glacier/10487.jpg,0.760978
scene_classification_clean/data/forest/11541.jpg,scene_classification_clean/data/forest/4568.jpg,0.760977
scene_classification_clean/data/forest/4568.jpg,scene_classification_clean/data/forest/11541.jpg,0.760977
scene_classification_clean/data/street/16369.jpg,scene_classification_clean/data/street/13793.jpg,0.760868
scene_classification_clean/data/forest/22260.jpg,scene_classification_clean/data/street/150.jpg,0.760813
scene_classification_clean/data/buildings/11003.jpg,scene_classification_clean/data/buildings/14577.jpg,0.760799
scene_classification_clean/data/sea/10775.jpg,scene_classification_clean/data/sea/7318.jpg,0.760782
scene_classification_clean/data/sea/21.jpg,scene_classification_clean/data/sea/681.jpg,0.760780
scene_classification_clean/data/mountain/19714.jpg,scene_classification_clean/data/mountain/12627.jpg,0.760749
scene_classification_clean/data/buildings/3931.jpg,scene_classification_clean/data/buildings/8824.jpg,0.760741
scene_classification_clean/data/street/5757.jpg,scene_classification_clean/data/street/16156.jpg,0.760741
scene_classification_clean/data/buildings/4878.jpg,scene_classification_clean/data/buildings/9966.jpg,0.760723
scene_classification_clean/data/sea/21054.jpg,scene_classification_clean/data/glacier/10365.jpg,0.760679
scene_classification_clean/data/buildings/3921.jpg,scene_classification_clean/data/buildings/5186.jpg,0.760679
scene_classification_clean/data/buildings/4878.jpg,scene_classification_clean/data/buildings/1787.jpg,0.760604
scene_classification_clean/data/sea/10237.jpg,scene_classification_clean/data/sea/603.jpg,0.760545
scene_classification_clean/data/sea/603.jpg,scene_classification_clean/data/sea/10237.jpg,0.760545
scene_classification_clean/data/mountain/19714.jpg,scene_classification_clean/data/glacier/17523.jpg,0.760416
scene_classification_clean/data/buildings/2928.jpg,scene_classification_clean/data/buildings/11855.jpg,0.760379
scene_classification_clean/data/buildings/21298.jpg,scene_classification_clean/data/buildings/14783.jpg,0.760355
scene_classification_clean/data/buildings/14783.jpg,scene_classification_clean/data/buildings/21298.jpg,0.760355
scene_classification_clean/data/glacier/21840.jpg,scene_classification_clean/data/sea/8668.jpg,0.760330
scene_classification_clean/data/buildings/1291.jpg,scene_classification_clean/data/buildings/17983.jpg,0.760316
scene_classification_clean/data/buildings/6757.jpg,scene_classification_clean/data/buildings/9918.jpg,0.760314
scene_classification_clean/data/sea/11694.jpg,scene_classification_clean/data/sea/19514.jpg,0.760300
scene_classification_clean/data/street/21479.jpg,scene_classification_clean/data/street/18005.jpg,0.760298
scene_classification_clean/data/forest/23386.jpg,scene_classification_clean/data/forest/13310.jpg,0.760294
scene_classification_clean/data/buildings/17981.jpg,scene_classification_clean/data/buildings/3297.jpg,0.760284
scene_classification_clean/data/street/2021.jpg,scene_classification_clean/data/street/11288.jpg,0.760267
scene_classification_clean/data/sea/9507.jpg,scene_classification_clean/data/sea/6744.jpg,0.760246
scene_classification_clean/data/buildings/23322.jpg,scene_classification_clean/data/street/9376.jpg,0.760191
scene_classification_clean/data/buildings/23325.jpg,scene_classification_clean/data/buildings/12157.jpg,0.760175
scene_classification_clean/data/street/12740.jpg,scene_classification_clean/data/street/20297.jpg,0.760166
scene_classification_clean/data/buildings/2104.jpg,scene_classification_clean/data/street/17555.jpg,0.760148
scene_classification_clean/data/glacier/445.jpg,scene_classification_clean/data/mountain/5937.jpg,0.760092
scene_classification_clean/data/buildings/24179.jpg,scene_classification_clean/data/buildings/22941.jpg,0.760083
scene_classification_clean/data/forest/10138.jpg,scene_classification_clean/data/forest/3411.jpg,0.760083
scene_classification_clean/data/buildings/9540.jpg,scene_classification_clean/data/buildings/12070.jpg,0.760044
scene_classification_clean/data/sea/14460.jpg,scene_classification_clean/data/sea/4471.jpg,0.760005
scene_classification_clean/data/buildings/412.jpg,scene_classification_clean/data/buildings/7267.jpg,0.760002
scene_classification_clean/data/forest/7059.jpg,scene_classification_clean/data/forest/13637.jpg,0.759953
scene_classification_clean/data/glacier/9406.jpg,scene_classification_clean/data/mountain/16801.jpg,0.759920
scene_classification_clean/data/forest/20650.jpg,scene_classification_clean/data/forest/20925.jpg,0.759884
scene_classification_clean/data/sea/6756.jpg,scene_classification_clean/data/sea/17837.jpg,0.759847
scene_classification_clean/data/buildings/9002.jpg,scene_classification_clean/data/buildings/21793.jpg,0.759833
scene_classification_clean/data/sea/11526.jpg,scene_classification_clean/data/sea/12568.jpg,0.759752
scene_classification_clean/data/mountain/10483.jpg,scene_classification_clean/data/mountain/18218.jpg,0.759752
scene_classification_clean/data/sea/1673.jpg,scene_classification_clean/data/sea/6381.jpg,0.759738
scene_classification_clean/data/sea/6381.jpg,scene_classification_clean/data/sea/1673.jpg,0.759738
scene_classification_clean/data/sea/18634.jpg,scene_classification_clean/data/sea/2036.jpg,0.759719
scene_classification_clean/data/sea/9519.jpg,scene_classification_clean/data/sea/2272.jpg,0.759702
scene_classification_clean/data/buildings/3825.jpg,scene_classification_clean/data/buildings/19151.jpg,0.759673
scene_classification_clean/data/glacier/6262.jpg,scene_classification_clean/data/glacier/18221.jpg,0.759663
scene_classification_clean/data/sea/4403.jpg,scene_classification_clean/data/glacier/12503.jpg,0.759597
scene_classification_clean/data/buildings/5952.jpg,scene_classification_clean/data/buildings/2171.jpg,0.759583
scene_classification_clean/data/sea/20165.jpg,scene_classification_clean/data/sea/13523.jpg,0.759530
scene_classification_clean/data/sea/603.jpg,scene_classification_clean/data/sea/12929.jpg,0.759467
scene_classification_clean/data/buildings/18283.jpg,scene_classification_clean/data/buildings/9622.jpg,0.759447
scene_classification_clean/data/buildings/9622.jpg,scene_classification_clean/data/buildings/18283.jpg,0.759447
scene_classification_clean/data/buildings/10963.jpg,scene_classification_clean/data/buildings/17198.jpg,0.759405
scene_classification_clean/data/buildings/8376.jpg,scene_classification_clean/data/street/14974.jpg,0.759367
scene_classification_clean/data/sea/21455.jpg,scene_classification_clean/data/sea/18150.jpg,0.759297
scene_classification_clean/data/buildings/23564.jpg,scene_classification_clean/data/buildings/17236.jpg,0.759216
scene_classification_clean/data/sea/15855.jpg,scene_classification_clean/data/sea/14748.jpg,0.759192
scene_classification_clean/data/buildings/17563.jpg,scene_classification_clean/data/buildings/4517.jpg,0.759177
scene_classification_clean/data/mountain/9553.jpg,scene_classification_clean/data/glacier/20517.jpg,0.759155
scene_classification_clean/data/street/17169.jpg,scene_classification_clean/data/street/7829.jpg,0.759140
scene_classification_clean/data/forest/23499.jpg,scene_classification_clean/data/street/16250.jpg,0.759099
scene_classification_clean/data/street/9287.jpg,scene_classification_clean/data/street/16191.jpg,0.759050
scene_classification_clean/data/street/7839.jpg,scene_classification_clean/data/buildings/17575.jpg,0.759050
scene_classification_clean/data/street/20683.jpg,scene_classification_clean/data/street/13747.jpg,0.759002
scene_classification_clean/data/mountain/13934.jpg,scene_classification_clean/data/glacier/23748.jpg,0.758996
scene_classification_clean/data/mountain/4673.jpg,scene_classification_clean/data/mountain/22328.jpg,0.758986
scene_classification_clean/data/buildings/412.jpg,scene_classification_clean/data/buildings/3844.jpg,0.758927
scene_classification_clean/data/sea/19805.jpg,scene_classification_clean/data/sea/386.jpg,0.758912
scene_classification_clean/data/sea/6620.jpg,scene_classification_clean/data/sea/16885.jpg,0.758904
scene_classification_clean/data/mountain/571.jpg,scene_classification_clean/data/mountain/19929.jpg,0.758877
scene_classification_clean/data/sea/569.jpg,scene_classification_clean/data/glacier/1010.jpg,0.758875
scene_classification_clean/data/buildings/125.jpg,scene_classification_clean/data/sea/23705.jpg,0.758809
scene_classification_clean/data/sea/6242.jpg,scene_classification_clean/data/sea/4131.jpg,0.758806
scene_classification_clean/data/street/23781.jpg,scene_classification_clean/data/street/8755.jpg,0.758803
scene_classification_clean/data/street/20464.jpg,scene_classification_clean/data/street/18261.jpg,0.758798
scene_classification_clean/data/sea/3470.jpg,scene_classification_clean/data/sea/8185.jpg,0.758783
scene_classification_clean/data/sea/8185.jpg,scene_classification_clean/data/sea/3470.jpg,0.758783
scene_classification_clean/data/buildings/3216.jpg,scene_classification_clean/data/buildings/22665.jpg,0.758752
scene_classification_clean/data/forest/7059.jpg,scene_classification_clean/data/forest/4031.jpg,0.758725
scene_classification_clean/data/forest/3344.jpg,scene_classification_clean/data/forest/17074.jpg,0.758675
scene_classification_clean/data/buildings/22735.jpg,scene_classification_clean/data/buildings/6205.jpg,0.758656
scene_classification_clean/data/buildings/16672.jpg,scene_classification_clean/data/buildings/11670.jpg,0.758589
scene_classification_clean/data/buildings/7630.jpg,scene_classification_clean/data/buildings/20094.jpg,0.758588
scene_classification_clean/data/sea/15855.jpg,scene_classification_clean/data/sea/17607.jpg,0.758545
scene_classification_clean/data/mountain/12595.jpg,scene_classification_clean/data/mountain/8266.jpg,0.758539
scene_classification_clean/data/sea/18999.jpg,scene_classification_clean/data/sea/2546.jpg,0.758527
scene_classification_clean/data/buildings/10444.jpg,scene_classification_clean/data/buildings/19383.jpg,0.758480
scene_classification_clean/data/buildings/18026.jpg,scene_classification_clean/data/buildings/3091.jpg,0.758464
scene_classification_clean/data/sea/1978.jpg,scene_classification_clean/data/sea/22920.jpg,0.758457
scene_classification_clean/data/sea/9292.jpg,scene_classification_clean/data/sea/20264.jpg,0.758455
scene_classification_clean/data/buildings/12427.jpg,scene_classification_clean/data/street/17725.jpg,0.758437
scene_classification_clean/data/buildings/1041.jpg,scene_classification_clean/data/buildings/4457.jpg,0.758417
scene_classification_clean/data/buildings/10570.jpg,scene_classification_clean/data/buildings/8912.jpg,0.758416
scene_classification_clean/data/street/7203.jpg,scene_classification_clean/data/street/22778.jpg,0.758390
scene_classification_clean/data/buildings/2948.jpg,scene_classification_clean/data/buildings/21158.jpg,0.758372
scene_classification_clean/data/buildings/16579.jpg,scene_classification_clean/data/buildings/16057.jpg,0.758359
scene_classification_clean/data/buildings/11425.jpg,scene_classification_clean/data/buildings/18045.jpg,0.758259
scene_classification_clean/data/buildings/6238.jpg,scene_classification_clean/data/buildings/13490.jpg,0.758254
scene_classification_clean/data/glacier/2837.jpg,scene_classification_clean/data/street/3204.jpg,0.758246
scene_classification_clean/data/buildings/18496.jpg,scene_classification_clean/data/buildings/9189.jpg,0.758244
scene_classification_clean/data/sea/9292.jpg,scene_classification_clean/data/sea/12571.jpg,0.758229
scene_classification_clean/data/buildings/9095.jpg,scene_classification_clean/data/street/7656.jpg,0.758165
scene_classification_clean/data/buildings/19374.jpg,scene_classification_clean/data/buildings/3193.jpg,0.758158
scene_classification_clean/data/buildings/20733.jpg,scene_classification_clean/data/buildings/4290.jpg,0.758089
scene_classification_clean/data/buildings/19386.jpg,scene_classification_clean/data/street/9076.jpg,0.758089
scene_classification_clean/data/sea/18063.jpg,scene_classification_clean/data/buildings/17338.jpg,0.758088
scene_classification_clean/data/buildings/8658.jpg,scene_classification_clean/data/buildings/17541.jpg,0.758081
scene_classification_clean/data/buildings/17479.jpg,scene_classification_clean/data/buildings/3921.jpg,0.758079
scene_classification_clean/data/buildings/3921.jpg,scene_classification_clean/data/buildings/17479.jpg,0.758079
scene_classification_clean/data/glacier/22943.jpg,scene_classification_clean/data/sea/6354.jpg,0.758073
scene_classification_clean/data/glacier/9985.jpg,scene_classification_clean/data/glacier/21524.jpg,0.758031
scene_classification_clean/data/sea/1116.jpg,scene_classification_clean/data/sea/3607.jpg,0.758022
scene_classification_clean/data/buildings/1281.jpg,scene_classification_clean/data/buildings/16500.jpg,0.757998
scene_classification_clean/data/street/1939.jpg,scene_classification_clean/data/street/8794.jpg,0.757987
scene_classification_clean/data/street/8794.jpg,scene_classification_clean/data/street/1939.jpg,0.757987
scene_classification_clean/data/buildings/7229.jpg,scene_classification_clean/data/buildings/10963.jpg,0.757972
scene_classification_clean/data/buildings/12169.jpg,scene_classification_clean/data/street/11207.jpg,0.757951
scene_classification_clean/data/forest/20136.jpg,scene_classification_clean/data/forest/3001.jpg,0.757945
scene_classification_clean/data/buildings/595.jpg,scene_classification_clean/data/buildings/13184.jpg,0.757909
scene_classification_clean/data/glacier/20303.jpg,scene_classification_clean/data/glacier/4808.jpg,0.757871
scene_classification_clean/data/buildings/10126.jpg,scene_classification_clean/data/buildings/20027.jpg,0.757870
scene_classification_clean/data/street/2926.jpg,scene_classification_clean/data/street/10735.jpg,0.757846
scene_classification_clean/data/mountain/9553.jpg,scene_classification_clean/data/mountain/18936.jpg,0.757814
scene_classification_clean/data/sea/19353.jpg,scene_classification_clean/data/sea/2886.jpg,0.757812
scene_classification_clean/data/sea/345.jpg,scene_classification_clean/data/sea/5009.jpg,0.757784
scene_classification_clean/data/sea/5009.jpg,scene_classification_clean/data/sea/345.jpg,0.757784
scene_classification_clean/data/buildings/23594.jpg,scene_classification_clean/data/buildings/22596.jpg,0.757782
scene_classification_clean/data/sea/21707.jpg,scene_classification_clean/data/sea/18614.jpg,0.757762
scene_classification_clean/data/street/21641.jpg,scene_classification_clean/data/street/16019.jpg,0.757714
scene_classification_clean/data/sea/23423.jpg,scene_classification_clean/data/sea/21217.jpg,0.757698
scene_classification_clean/data/sea/19928.jpg,scene_classification_clean/data/sea/934.jpg,0.757689
scene_classification_clean/data/sea/9394.jpg,scene_classification_clean/data/sea/13038.jpg,0.757676
scene_classification_clean/data/sea/13038.jpg,scene_classification_clean/data/sea/9394.jpg,0.757676
scene_classification_clean/data/buildings/14868.jpg,scene_classification_clean/data/buildings/18079.jpg,0.757648
scene_classification_clean/data/street/5182.jpg,scene_classification_clean/data/street/16914.jpg,0.757633
scene_classification_clean/data/mountain/13126.jpg,scene_classification_clean/data/buildings/22562.jpg,0.757509
scene_classification_clean/data/buildings/0.jpg,scene_classification_clean/data/buildings/5696.jpg,0.757501
scene_classification_clean/data/sea/12121.jpg,scene_classification_clean/data/sea/16768.jpg,0.757480
scene_classification_clean/data/street/249.jpg,scene_classification_clean/data/street/15050.jpg,0.757479
scene_classification_clean/data/buildings/19407.jpg,scene_classification_clean/data/buildings/15523.jpg,0.757459
scene_classification_clean/data/buildings/14372.jpg,scene_classification_clean/data/buildings/20218.jpg,0.757391
scene_classification_clean/data/buildings/1593.jpg,scene_classification_clean/data/street/16806.jpg,0.757365
scene_classification_clean/data/sea/3032.jpg,scene_classification_clean/data/street/18749.jpg,0.757360
scene_classification_clean/data/street/18749.jpg,scene_classification_clean/data/sea/3032.jpg,0.757360
scene_classification_clean/data/glacier/22850.jpg,scene_classification_clean/data/sea/13981.jpg,0.757309
scene_classification_clean/data/sea/15097.jpg,scene_classification_clean/data/sea/11861.jpg,0.757307
scene_classification_clean/data/sea/23437.jpg,scene_classification_clean/data/sea/13893.jpg,0.757303
scene_classification_clean/data/buildings/13477.jpg,scene_classification_clean/data/buildings/11568.jpg,0.757238
scene_classification_clean/data/sea/5407.jpg,scene_classification_clean/data/sea/1035.jpg,0.757168
scene_classification_clean/data/forest/2512.jpg,scene_classification_clean/data/forest/19945.jpg,0.757157
scene_classification_clean/data/sea/444.jpg,scene_classification_clean/data/sea/8469.jpg,0.757151
scene_classification_clean/data/buildings/7637.jpg,scene_classification_clean/data/buildings/23505.jpg,0.757141
scene_classification_clean/data/buildings/23188.jpg,scene_classification_clean/data/buildings/15064.jpg,0.757117
scene_classification_clean/data/sea/21163.jpg,scene_classification_clean/data/sea/21.jpg,0.757100
scene_classification_clean/data/sea/17175.jpg,scene_classification_clean/data/sea/24018.jpg,0.757048
scene_classification_clean/data/forest/1532.jpg,scene_classification_clean/data/forest/16001.jpg,0.757043
scene_classification_clean/data/forest/9219.jpg,scene_classification_clean/data/forest/13726.jpg,0.757017
scene_classification_clean/data/sea/1978.jpg,scene_classification_clean/data/sea/3046.jpg,0.756967
scene_classification_clean/data/mountain/16088.jpg,scene_classification_clean/data/street/10691.jpg,0.756925
scene_classification_clean/data/buildings/21203.jpg,scene_classification_clean/data/buildings/6266.jpg,0.756924
scene_classification_clean/data/buildings/6266.jpg,scene_classification_clean/data/buildings/21203.jpg,0.756924
scene_classification_clean/data/buildings/9410.jpg,scene_classification_clean/data/buildings/21182.jpg,0.756868
scene_classification_clean/data/street/13259.jpg,scene_classification_clean/data/street/9224.jpg,0.756803
scene_classification_clean/data/sea/10299.jpg,scene_classification_clean/data/sea/10775.jpg,0.756757
scene_classification_clean/data/forest/15037.jpg,scene_classification_clean/data/forest/23053.jpg,0.756744
scene_classification_clean/data/buildings/18084.jpg,scene_classification_clean/data/buildings/6702.jpg,0.756658
scene_classification_clean/data/buildings/6702.jpg,scene_classification_clean/data/buildings/18084.jpg,0.756658
scene_classification_clean/data/sea/5407.jpg,scene_classification_clean/data/sea/7848.jpg,0.756586
scene_classification_clean/data/sea/7848.jpg,scene_classification_clean/data/sea/5407.jpg,0.756586
scene_classification_clean/data/buildings/1196.jpg,scene_classification_clean/data/buildings/21554.jpg,0.756579
scene_classification_clean/data/buildings/13027.jpg,scene_classification_clean/data/buildings/6232.jpg,0.756573
scene_classification_clean/data/street/20348.jpg,scene_classification_clean/data/street/7604.jpg,0.756558
